Customer_ID,Donation_ID,DonationDate,DonationEndDate,DonationAmount,Product,Channel_Pay
5153504,1244348.1,16/7/2024,,672,Membership,Debit Card
4543504,1244323.1,15/7/2024,,672,Membership,Debit Card
4743504,1244272.1,15/7/2024,5/8/2024,48,Membership,Credit Card
9770504,1244273.1,15/7/2024,1/3/2025,194,Membership,Cash Payment
9443504,1244304.1,15/7/2024,30/8/2024,96,Membership,Cash Payment
1243504,1244200.1,14/7/2024,,528,Membership,Mobile Payment
1243504,1244260.1,14/7/2024,,132,General_Donation,Online Banking
2243504,1244193.1,14/7/2024,11/5/2025,480,Membership,Debit Card
2243504,1244227.1,14/7/2024,,120,General_Donation,PayPal
3733504,1244221.1,14/7/2024,,456,Membership,Debit Card
3833504,1244239.1,14/7/2024,,672,Membership,Cryptocurrency
5633504,1244247.1,14/7/2024,27/10/2024,192,Membership,Mobile Payment
7143504,1244185.1,14/7/2024,30/8/2024,48,Membership,Credit Card
7633504,1244177.1,14/7/2024,,624,Membership,PayPal
7633504,1244172.1,14/7/2024,,156,General_Donation,Mobile Payment
9143504,1244199.1,14/7/2024,7/11/2024,192,Membership,Cryptocurrency
3933504,1244187.1,14/7/2024,22/7/2024,48,Membership,Online Banking
97404,1244161.1,13/7/2024,,624,Membership,Online Banking
97404,1244118.1,13/7/2024,,624,Membership,Bank Transfer
97404,1244150.1,13/7/2024,,624,Membership,Credit Card
97404,1244112.1,13/7/2024,,624,Membership,Cryptocurrency
97404,1244117.1,13/7/2024,,624,Membership,Credit Card
97404,1244156.1,13/7/2024,,624,Membership,Mobile Payment
97404,1244145.1,13/7/2024,,624,Membership,Debit Card
2333504,1244120.1,13/7/2024,,672,Membership,Credit Card
2333504,12594598.3,13/7/2024,,50,General_Donation,Cryptocurrency
3333504,1244135.1,13/7/2024,24/5/2025,528,Membership,PayPal
6533504,1244141.1,13/7/2024,27/2/2025,336,Membership,Debit Card
9233504,1244111.1,13/7/2024,17/8/2024,96,Membership,Online Banking
2233504,12594602.3,13/7/2024,,10,General_Donation,Cash Payment
923504,1244077.1,12/7/2024,15/8/2024,48,Membership,Debit Card
1133504,1244078.1,12/7/2024,21/12/2024,48,Membership,Credit Card
1133504,1244075.1,12/7/2024,21/12/2024,48,Membership,Credit Card
9459894,1244063.1,12/7/2024,,120,General_Donation,Mobile Payment
9923504,1244071.1,12/7/2024,14/7/2024,48,Membership,Mobile Payment
7823504,1244086.1,12/7/2024,12/7/2024,48,Membership,Credit Card
3033504,1244066.1,12/7/2024,,672,Membership,Bank Transfer
8692504,1244050.1,11/7/2024,18/7/2024,48,Membership,Debit Card
1482504,1243998.1,9/7/2024,,672,Membership,Credit Card
3482504,1243947.1,9/7/2024,,672,Membership,Debit Card
4482504,1244004.1,9/7/2024,21/1/2025,144,Membership,Cash Payment
1682504,1243972.1,8/7/2024,,672,Membership,Online Banking
5582504,1243957.1,8/7/2024,,672,Membership,Debit Card
2047304,12594249.3,7/7/2024,2/8/2024,38,Membership,Cash Payment
2872504,1243879.1,7/7/2024,,1152,Membership,Mobile Payment
2872504,1243877.1,7/7/2024,,168,General_Donation,Cash Payment
4872504,1243927.1,7/7/2024,14/4/2025,432,Membership,Cryptocurrency
5772504,1243935.1,7/7/2024,,672,Membership,PayPal
5772504,1243902.1,7/7/2024,,672,Membership,Online Banking
5839194,1243883.1,7/7/2024,,532,Membership,PayPal
5972504,1243888.1,7/7/2024,15/9/2024,144,Membership,Bank Transfer
5972504,1243867.1,7/7/2024,,384,Membership,Debit Card
9915194,1243918.1,7/7/2024,,60,General_Donation,Debit Card
272504,1243844.1,6/7/2024,,24,General_Donation,Cryptocurrency
272504,1243821.1,6/7/2024,15/8/2024,96,Membership,PayPal
1472504,1243820.1,6/7/2024,9/8/2025,672,Membership,PayPal
7372504,1243848.1,6/7/2024,19/6/2025,528,Membership,Online Banking
7973404,1243841.1,6/7/2024,,220,General_Donation,Cash Payment
8762504,1243863.1,6/7/2024,,672,Membership,Mobile Payment
9272504,1243779.1,6/7/2024,,60,General_Donation,Credit Card
9272504,1243840.1,6/7/2024,5/5/2025,240,Membership,Cryptocurrency
2072504,1243836.1,6/7/2024,6/9/2024,144,Membership,Cryptocurrency
8962504,1243786.1,6/7/2024,7/8/2025,672,Membership,Bank Transfer
4472504,1243847.1,6/7/2024,,672,Membership,Credit Card
8272504,12594131.3,6/7/2024,,20,General_Donation,Debit Card
2962504,1243839.1,6/7/2024,,480,Membership,PayPal
6762504,1243819.1,6/7/2024,,672,Membership,Cash Payment
1762504,1243772.1,5/7/2024,,672,Membership,Online Banking
3462504,1243762.1,5/7/2024,29/7/2024,48,Membership,Cryptocurrency
3562504,1243708.1,5/7/2024,9/8/2024,96,Membership,Cash Payment
6662504,1243696.1,5/7/2024,14/12/2024,48,Membership,PayPal
6662504,1243735.1,5/7/2024,14/12/2024,48,Membership,Cryptocurrency
8081504,1243744.1,5/7/2024,,168,General_Donation,Cryptocurrency
2262504,1243759.1,5/7/2024,,672,Membership,Cryptocurrency
9362504,1243753.1,5/7/2024,,624,Membership,Cash Payment
4462504,1243720.1,5/7/2024,20/5/2025,336,Membership,Cryptocurrency
5562504,1243717.1,5/7/2024,,672,Membership,Cryptocurrency
4358404,1243675.1,4/7/2024,,140,General_Donation,Cryptocurrency
4581504,1243657.1,4/7/2024,,672,Membership,Online Banking
5402504,1243684.1,4/7/2024,10/2/2025,192,Membership,Debit Card
7152504,1243667.1,4/7/2024,,672,Membership,PayPal
7152504,1243631.1,4/7/2024,,624,Membership,PayPal
7152504,1243618.1,4/7/2024,,672,Membership,Cash Payment
7452504,1243652.1,4/7/2024,,672,Membership,Credit Card
7902504,1243638.1,4/7/2024,,480,Membership,Cash Payment
7902504,1243620.1,4/7/2024,,480,Membership,PayPal
7902504,1243649.1,4/7/2024,,480,Membership,Mobile Payment
8042504,1243604.1,4/7/2024,,672,Membership,Bank Transfer
8042504,1243603.1,4/7/2024,,168,General_Donation,PayPal
9242504,1243678.1,4/7/2024,22/2/2025,576,Membership,Credit Card
9242504,1243659.1,4/7/2024,,96,General_Donation,Bank Transfer
6412504,1243682.1,4/7/2024,,130,General_Donation,Bank Transfer
902504,1243665.1,4/7/2024,,672,Membership,Debit Card
971504,1243589.1,2/7/2024,,672,Membership,Mobile Payment
3081504,1243569.1,2/7/2024,19/7/2025,624,Membership,Online Banking
3081504,1243580.1,2/7/2024,19/7/2025,624,Membership,Debit Card
3971504,1243586.1,2/7/2024,20/7/2025,576,Membership,Cash Payment
3971504,1243575.1,2/7/2024,,144,General_Donation,Mobile Payment
6971504,1243584.1,2/7/2024,,672,Membership,Debit Card
4971504,1243571.1,2/7/2024,5/1/2025,312,Membership,Debit Card
1719094,1243529.1,1/7/2024,27/1/2025,144,Membership,Mobile Payment
2571504,1243516.1,1/7/2024,1/8/2024,96,Membership,PayPal
4271504,1243543.1,1/7/2024,1/5/2025,528,Membership,Bank Transfer
5471504,1243541.1,1/7/2024,,624,Membership,Online Banking
5571504,1243520.1,1/7/2024,,528,Membership,PayPal
6471504,1243553.1,1/7/2024,,672,Membership,Cash Payment
6671504,1243528.1,1/7/2024,18/7/2025,624,Membership,Online Banking
7571504,1243534.1,1/7/2024,,720,Membership,PayPal
7571504,1243540.1,1/7/2024,,180,General_Donation,PayPal
5271504,1243562.1,1/7/2024,,672,Membership,Cash Payment
5671504,1243525.1,1/7/2024,,144,Membership,Mobile Payment
6571504,1243511.1,1/7/2024,,450,Membership,Online Banking
1171504,1243452.1,30/6/2024,29/8/2024,96,Membership,Online Banking
2561504,1243442.1,30/6/2024,18/7/2024,48,Membership,Credit Card
2561504,1243406.1,30/6/2024,18/7/2024,48,Membership,Mobile Payment
3418404,12592901.3,30/6/2024,,50,General_Donation,Credit Card
5361504,1243414.1,30/6/2024,31/7/2025,504,Membership,Cryptocurrency
5900304,12592955.3,30/6/2024,,350,General_Donation,PayPal
6315894,12593667.3,30/6/2024,,140,General_Donation,Debit Card
7061504,1243480.1,30/6/2024,,48,General_Donation,Bank Transfer
7061504,1243458.1,30/6/2024,11/11/2024,192,Membership,PayPal
7851504,1243456.1,30/6/2024,19/6/2025,384,Membership,Online Banking
8071504,1243393.1,30/6/2024,30/1/2025,336,Membership,Cash Payment
8351504,1243408.1,30/6/2024,,672,Membership,Cash Payment
9241504,1243412.1,30/6/2024,,130,General_Donation,PayPal
9851504,1243420.1,30/6/2024,,672,Membership,PayPal
6171504,1243409.1,30/6/2024,16/6/2025,144,Membership,Bank Transfer
434894,1243347.1,29/6/2024,,288,Membership,Online Banking
1141504,1243324.1,29/6/2024,,672,Membership,Cash Payment
5112404,1243304.1,29/6/2024,,672,Membership,Mobile Payment
6141504,1243333.1,29/6/2024,,672,Membership,Credit Card
7555404,1243293.1,29/6/2024,,408,Membership,Bank Transfer
7791194,12592252.3,29/6/2024,,120,General_Donation,Credit Card
7962894,12591996.3,29/6/2024,,100,General_Donation,Credit Card
9141504,1243290.1,29/6/2024,,672,Membership,Mobile Payment
9241504,1243380.1,29/6/2024,30/6/2024,48,Membership,Cryptocurrency
4141504,1243291.1,29/6/2024,19/6/2025,432,Membership,Credit Card
8631504,1243360.1,29/6/2024,,672,Membership,Cryptocurrency
3141504,1243303.1,29/6/2024,15/3/2025,432,Membership,Online Banking
8141504,1243329.1,29/6/2024,11/12/2024,96,Membership,Debit Card
4341504,1243331.1,29/6/2024,15/6/2025,576,Membership,Cash Payment
7941504,1243298.1,29/6/2024,17/11/2024,144,Membership,Cryptocurrency
9831504,1243359.1,29/6/2024,,672,Membership,Bank Transfer
1755404,12592189.3,28/6/2024,,500,General_Donation,Cash Payment
1755404,12592149.3,28/6/2024,,500,General_Donation,Bank Transfer
6921504,1243236.1,28/6/2024,19/12/2024,240,Membership,Bank Transfer
7911504,1243240.1,28/6/2024,,1152,Membership,Mobile Payment
7911504,1243249.1,28/6/2024,,1152,Membership,Online Banking
7911504,1243234.1,28/6/2024,,1152,Membership,Debit Card
7911504,1243235.1,28/6/2024,,1152,Membership,Cryptocurrency
7911504,1243253.1,28/6/2024,,392,General_Donation,Debit Card
7970794,12591374.3,28/6/2024,,200,General_Donation,Cryptocurrency
8213994,12591552.3,28/6/2024,,75,General_Donation,Cash Payment
8639094,1243276.1,28/6/2024,8/5/2025,528,Membership,Online Banking
8721504,1243273.1,28/6/2024,24/4/2025,480,Membership,Cash Payment
421504,1243219.1,28/6/2024,10/8/2025,480,Membership,Bank Transfer
5021504,1243277.1,28/6/2024,,672,Membership,Credit Card
2221504,1243247.1,28/6/2024,,624,Membership,PayPal
5070504,1243159.1,27/6/2024,22/6/2025,384,Membership,PayPal
5070504,1243201.1,27/6/2024,,96,General_Donation,Bank Transfer
9276094,12590825.3,27/6/2024,,20,General_Donation,Cash Payment
9770504,1243163.1,27/6/2024,15/7/2024,48,Membership,Cryptocurrency
5301504,1243174.1,27/6/2024,18/10/2024,192,Membership,Mobile Payment
2180504,1243192.1,27/6/2024,27/6/2024,48,Membership,PayPal
4111504,1243158.1,27/6/2024,,672,Membership,Cash Payment
5740504,1243129.1,26/6/2024,,24,General_Donation,Credit Card
5740504,1243120.1,26/6/2024,7/10/2024,96,Membership,Cryptocurrency
6040504,1243108.1,25/6/2024,,624,Membership,Credit Card
8930504,1243096.1,25/6/2024,,698,Membership,Bank Transfer
830504,1243030.1,24/6/2024,,672,Membership,Mobile Payment
1355994,1243093.1,24/6/2024,8/12/2024,162,Membership,Debit Card
5430504,1243029.1,24/6/2024,,672,Membership,Cryptocurrency
6119404,1243039.1,24/6/2024,,672,Membership,Cash Payment
7430504,12590121.3,24/6/2024,,50,General_Donation,Debit Card
9363304,12589976.3,24/6/2024,,140,General_Donation,Cryptocurrency
8430504,1243034.1,24/6/2024,6/12/2024,96,Membership,PayPal
1430504,1243076.1,24/6/2024,24/5/2025,576,Membership,Cryptocurrency
7330504,1243075.1,24/6/2024,,672,Membership,Bank Transfer
7830504,12590113.3,24/6/2024,,8,General_Donation,PayPal
97404,1242943.1,23/6/2024,,672,Membership,PayPal
97404,1242938.1,23/6/2024,,672,Membership,Cash Payment
97404,1242942.1,23/6/2024,,672,Membership,Cryptocurrency
97404,1242922.1,23/6/2024,,672,Membership,Online Banking
230504,1242999.1,23/6/2024,24/1/2025,288,Membership,Online Banking
230504,1242947.1,23/6/2024,,72,General_Donation,Debit Card
1230504,1242913.1,23/6/2024,,24,General_Donation,Debit Card
1230504,1242939.1,23/6/2024,18/8/2024,96,Membership,Bank Transfer
4760994,12589682.3,23/6/2024,,100,General_Donation,Mobile Payment
8920504,1242974.1,23/6/2024,,720,Membership,Debit Card
9030504,1242932.1,23/6/2024,,720,Membership,Cryptocurrency
9720504,1242949.1,23/6/2024,3/4/2025,192,Membership,Cash Payment
8720504,1242946.1,23/6/2024,23/8/2024,48,Membership,Cash Payment
5230504,1243000.1,23/6/2024,,280,General_Donation,Cash Payment
8030504,1242972.1,23/6/2024,,720,Membership,Cryptocurrency
3820504,1242973.1,23/6/2024,24/4/2025,528,Membership,PayPal
20504,1242911.1,22/6/2024,,672,Membership,PayPal
20504,1242876.1,22/6/2024,,672,Membership,Bank Transfer
2020504,1242888.1,22/6/2024,13/4/2025,480,Membership,Bank Transfer
3810504,1242891.1,22/6/2024,,600,Membership,Debit Card
3945404,12589348.3,22/6/2024,,50,Membership_TopUp,Cash Payment
6910504,1242894.1,22/6/2024,,1152,Membership,Cash Payment
8710504,1242857.1,22/6/2024,,528,Membership,Cash Payment
9910504,1242874.1,22/6/2024,,720,Membership,Mobile Payment
2810504,1242873.1,22/6/2024,13/7/2024,48,Membership,Debit Card
1810504,1242902.1,22/6/2024,8/12/2024,192,Membership,Cryptocurrency
1910504,1242897.1,22/6/2024,19/5/2025,96,Membership,Online Banking
468894,12589152.3,21/6/2024,,5000,General_Donation,Cryptocurrency
5818194,12589078.3,21/6/2024,,3500,General_Donation,Cryptocurrency
7610504,1242828.1,21/6/2024,11/5/2025,528,Membership,Bank Transfer
5210504,1242851.1,21/6/2024,2/2/2025,192,Membership,Debit Card
510504,1242826.1,21/6/2024,,260,General_Donation,Mobile Payment
3110504,1242833.1,21/6/2024,,720,Membership,Online Banking
73304,1242750.1,20/6/2024,,140,General_Donation,Bank Transfer
2010504,1242736.1,20/6/2024,,132,General_Donation,Mobile Payment
2010504,1242769.1,20/6/2024,,528,Membership,Online Banking
6079404,1242781.1,20/6/2024,,180,General_Donation,Debit Card
6079404,1242749.1,20/6/2024,,720,Membership,Cryptocurrency
7789404,1242783.1,20/6/2024,6/3/2025,384,Membership,Debit Card
8289404,1242747.1,20/6/2024,30/9/2024,48,Membership,Online Banking
8899404,1242784.1,20/6/2024,,720,Membership,Online Banking
7389404,1242780.1,20/6/2024,27/10/2024,144,Membership,Cash Payment
2969404,1242775.1,20/6/2024,,220,General_Donation,PayPal
7799404,1242787.1,20/6/2024,30/6/2025,624,Membership,Cash Payment
2779404,1242761.1,20/6/2024,20/9/2024,192,Membership,Bank Transfer
900504,1242753.1,20/6/2024,19/7/2024,48,Membership,Cryptocurrency
5200504,1242740.1,20/6/2024,2/1/2025,144,Membership,Cash Payment
5569404,1242724.1,18/6/2024,,720,Membership,Credit Card
5569404,1242727.1,18/6/2024,,180,General_Donation,Cryptocurrency
8569404,1242726.1,18/6/2024,6/7/2025,432,Membership,Mobile Payment
6369404,12588670.3,18/6/2024,,50,General_Donation,Mobile Payment
393994,12588568.3,17/6/2024,,5,General_Donation,Mobile Payment
4435304,1242689.1,17/6/2024,10/10/2024,144,Membership,Mobile Payment
5919404,1242666.1,17/6/2024,,120,General_Donation,Online Banking
8169404,1242671.1,17/6/2024,,528,Membership,Bank Transfer
5269404,1242688.1,17/6/2024,7/9/2024,96,Membership,Mobile Payment
7859404,1242663.1,17/6/2024,1/9/2024,144,Membership,Mobile Payment
3169404,1242705.1,17/6/2024,13/2/2025,192,Membership,Bank Transfer
2659404,1242651.1,16/6/2024,,672,Membership,PayPal
3059404,1242650.1,16/6/2024,,24,General_Donation,Online Banking
3059404,1242592.1,16/6/2024,4/7/2025,96,Membership,Cash Payment
4159404,1242619.1,16/6/2024,,720,Membership,Debit Card
5559404,1242614.1,16/6/2024,,672,Membership,PayPal
5559404,1242622.1,16/6/2024,,168,General_Donation,PayPal
8634194,12588226.3,16/6/2024,16/8/2024,48,Membership,Bank Transfer
9559404,1242596.1,16/6/2024,27/2/2025,192,Membership,Bank Transfer
5459404,1242644.1,16/6/2024,,384,Membership,Debit Card
359404,1242631.1,16/6/2024,28/10/2024,48,Membership,Mobile Payment
1849404,1242550.1,15/6/2024,18/10/2024,240,Membership,Cash Payment
2449404,1242590.1,15/6/2024,,720,Membership,Online Banking
2549404,1242573.1,15/6/2024,16/6/2024,48,Membership,Bank Transfer
2549404,1242589.1,15/6/2024,,12,General_Donation,Cryptocurrency
4836404,1242579.1,15/6/2024,,720,Membership,Cryptocurrency
7549404,1242551.1,15/6/2024,2/2/2025,384,Membership,Credit Card
7549404,1242546.1,15/6/2024,,96,General_Donation,Cryptocurrency
3649404,1242556.1,15/6/2024,16/1/2025,384,Membership,Debit Card
8349404,1242572.1,15/6/2024,,720,Membership,Cash Payment
3449404,1242547.1,15/6/2024,27/10/2024,48,Membership,Debit Card
2309404,1242505.1,14/6/2024,,60,General_Donation,Debit Card
3049404,1242519.1,14/6/2024,17/2/2025,384,Membership,Debit Card
3049404,1242541.1,14/6/2024,,168,General_Donation,Cash Payment
8219404,12587599.3,14/6/2024,,48,General_Donation,Credit Card
9555894,12587608.3,14/6/2024,20/10/2024,48,Membership,Credit Card
9739404,1242510.1,14/6/2024,,720,Membership,Bank Transfer
3249404,1242526.1,14/6/2024,26/10/2024,192,Membership,Cryptocurrency
4049404,1242495.1,14/6/2024,,65,General_Donation,Mobile Payment
4249404,1242492.1,14/6/2024,26/11/2024,96,Membership,PayPal
1929404,1242470.1,13/6/2024,26/10/2024,192,Membership,Credit Card
2719404,1242438.1,11/6/2024,,88,General_Donation,Cash Payment
2719404,1242434.1,11/6/2024,9/5/2025,192,Membership,Cash Payment
2819404,1242436.1,11/6/2024,21/3/2025,432,Membership,Bank Transfer
5919404,1242439.1,11/6/2024,17/6/2024,48,Membership,Mobile Payment
7719404,1242444.1,11/6/2024,,720,Membership,Credit Card
7719404,1242452.1,11/6/2024,,180,General_Donation,Bank Transfer
8819404,1242435.1,11/6/2024,11/11/2024,240,Membership,PayPal
4819404,1242447.1,11/6/2024,10/7/2025,624,Membership,Cryptocurrency
6919404,1242432.1,11/6/2024,,720,Membership,Credit Card
1419404,1242404.1,10/6/2024,,720,Membership,Cryptocurrency
2569894,12587085.3,10/6/2024,28/6/2025,86,Membership,Online Banking
3119404,1242421.1,10/6/2024,,720,Membership,Bank Transfer
5019404,1242420.1,10/6/2024,10/6/2024,48,Membership,Cash Payment
5019404,1242426.1,10/6/2024,,30,General_Donation,Bank Transfer
6119404,1242399.1,10/6/2024,24/6/2024,48,Membership,Bank Transfer
8219404,12586974.3,10/6/2024,,100,General_Donation,Cash Payment
909404,1242277.1,9/6/2024,22/11/2024,48,Membership,Mobile Payment
909404,1242274.1,9/6/2024,22/11/2024,48,Membership,Cryptocurrency
2309404,1242331.1,9/6/2024,14/6/2024,48,Membership,Credit Card
2909404,1242270.1,9/6/2024,,720,Membership,Bank Transfer
3319404,1242388.1,9/6/2024,17/3/2025,480,Membership,PayPal
4109404,1242271.1,9/6/2024,,594,Membership,Cash Payment
4109404,1242265.1,9/6/2024,,156,General_Donation,Cryptocurrency
5209404,1242344.1,9/6/2024,,720,Membership,Debit Card
5809404,1242329.1,9/6/2024,,720,Membership,Debit Card
6241894,1242330.1,9/6/2024,,570,Membership,PayPal
6309404,1242293.1,9/6/2024,9/2/2025,432,Membership,Bank Transfer
6421304,12586699.3,9/6/2024,,60,General_Donation,Bank Transfer
6421304,12586659.3,9/6/2024,,5,General_Donation,PayPal
6709404,1242309.1,9/6/2024,29/9/2024,192,Membership,Debit Card
6709404,1242255.1,9/6/2024,29/9/2024,192,Membership,Mobile Payment
7509404,1242267.1,9/6/2024,25/7/2024,96,Membership,Debit Card
7509404,1242275.1,9/6/2024,25/7/2024,96,Membership,Credit Card
8695694,1242272.1,9/6/2024,,140,General_Donation,Mobile Payment
8709404,1242280.1,9/6/2024,28/6/2025,384,Membership,Cryptocurrency
8709404,1242294.1,9/6/2024,,96,General_Donation,PayPal
8765894,1242273.1,9/6/2024,,456,Membership,PayPal
9109404,1242332.1,9/6/2024,8/8/2024,96,Membership,PayPal
9409404,1242327.1,9/6/2024,,720,Membership,Cryptocurrency
9209404,1242347.1,9/6/2024,,720,Membership,PayPal
4609404,1242261.1,9/6/2024,16/11/2024,48,Membership,Debit Card
9609404,1242287.1,9/6/2024,,432,Membership,Cryptocurrency
138404,1242231.1,8/6/2024,,140,General_Donation,PayPal
1348404,1242187.1,8/6/2024,,130,General_Donation,Online Banking
4998404,1242227.1,8/6/2024,12/8/2024,144,Membership,Cryptocurrency
4998404,1242225.1,8/6/2024,,36,General_Donation,Mobile Payment
6598404,1242189.1,8/6/2024,,60,General_Donation,Cryptocurrency
6598404,1242223.1,8/6/2024,12/10/2024,240,Membership,Cryptocurrency
7009404,1242196.1,8/6/2024,,480,Membership,Debit Card
2398404,1242123.1,7/6/2024,,720,Membership,Bank Transfer
9098404,1242172.1,7/6/2024,,672,Membership,Bank Transfer
1198404,1242120.1,7/6/2024,21/3/2025,288,Membership,Debit Card
3198404,1242161.1,7/6/2024,20/10/2024,48,Membership,Cash Payment
98404,12586188.3,7/6/2024,,20,General_Donation,Cash Payment
3398404,1242138.1,7/6/2024,19/5/2025,536,Membership,Cryptocurrency
3278404,1242112.1,6/6/2024,,720,Membership,Online Banking
3278404,1242092.1,6/6/2024,,180,General_Donation,Mobile Payment
3422304,1242072.1,6/6/2024,,130,General_Donation,Bank Transfer
4358404,1242074.1,6/6/2024,4/7/2024,48,Membership,Bank Transfer
4188404,1242090.1,6/6/2024,14/6/2024,48,Membership,Credit Card
6758404,1242100.1,6/6/2024,2/5/2025,528,Membership,Online Banking
1488404,1242077.1,6/6/2024,14/6/2024,100,Membership,Bank Transfer
1848404,1242056.1,5/6/2024,,720,Membership,Mobile Payment
5748404,1242050.1,4/6/2024,3/7/2025,336,Membership,Debit Card
248404,1242010.1,3/6/2024,8/12/2024,192,Membership,PayPal
248404,1242037.1,3/6/2024,8/12/2024,192,Membership,Debit Card
1187404,1242007.1,3/6/2024,,150,General_Donation,Cryptocurrency
1187404,1241996.1,3/6/2024,,150,General_Donation,Credit Card
1348404,1242003.1,3/6/2024,8/6/2024,48,Membership,PayPal
2548404,1241989.1,3/6/2024,,546,Membership,Debit Card
2548404,1242018.1,3/6/2024,,174,General_Donation,Cash Payment
3148404,1242019.1,3/6/2024,,720,Membership,Cash Payment
6448404,1242024.1,3/6/2024,20/3/2025,480,Membership,Bank Transfer
7706404,1242021.1,3/6/2024,,150,General_Donation,Bank Transfer
8107694,12585370.3,3/6/2024,,20,Membership_TopUp,Debit Card
8107694,12585315.3,3/6/2024,3/6/2024,10,Membership,Bank Transfer
838404,1241887.1,2/6/2024,,36,General_Donation,Credit Card
838404,1241898.1,2/6/2024,24/10/2024,144,Membership,PayPal
938404,1241919.1,2/6/2024,,432,Membership,Mobile Payment
1333194,1241931.1,2/6/2024,,40,General_Donation,Bank Transfer
2538404,1241968.1,2/6/2024,,70,General_Donation,Mobile Payment
4795694,1241901.1,2/6/2024,,150,General_Donation,PayPal
4638404,1241902.1,2/6/2024,9/11/2024,48,Membership,PayPal
2738404,1241945.1,2/6/2024,,720,Membership,Debit Card
238404,1241853.1,1/6/2024,31/3/2025,480,Membership,Cash Payment
828404,1241868.1,1/6/2024,,60,General_Donation,Debit Card
3338404,1241860.1,1/6/2024,26/10/2024,48,Membership,Cryptocurrency
3338404,1241877.1,1/6/2024,,12,General_Donation,Credit Card
5046404,1241828.1,1/6/2024,,672,Membership,Bank Transfer
5138404,1241834.1,1/6/2024,,720,Membership,Bank Transfer
8038404,1241850.1,1/6/2024,,60,General_Donation,Credit Card
8038404,1241870.1,1/6/2024,22/3/2025,240,Membership,Bank Transfer
6138404,1241867.1,1/6/2024,24/1/2025,384,Membership,Cash Payment
528404,1241770.1,31/5/2024,,720,Membership,Bank Transfer
828404,1241823.1,31/5/2024,1/6/2024,48,Membership,PayPal
2547094,1241801.1,31/5/2024,,140,General_Donation,Online Banking
4761894,12584323.3,31/5/2024,,300,General_Donation,Debit Card
5628404,1241815.1,31/5/2024,30/6/2025,624,Membership,PayPal
1708404,1241741.1,30/5/2024,,720,Membership,Online Banking
1708404,1241765.1,30/5/2024,,180,General_Donation,Online Banking
1918404,1241724.1,30/5/2024,,140,General_Donation,Cryptocurrency
1918404,1241699.1,30/5/2024,30/5/2024,48,Membership,Debit Card
1942094,1241744.1,30/5/2024,,720,Membership,Online Banking
2708404,1241702.1,30/5/2024,,180,General_Donation,Credit Card
2708404,1241760.1,30/5/2024,,720,Membership,Cash Payment
3418404,1241701.1,30/5/2024,,720,Membership,Debit Card
4608404,1241720.1,30/5/2024,,720,Membership,Bank Transfer
6408404,1241753.1,30/5/2024,,48,General_Donation,Credit Card
6408404,1241758.1,30/5/2024,16/3/2025,192,Membership,Cash Payment
6880094,12584037.3,30/5/2024,,50,General_Donation,Cryptocurrency
7428404,1241730.1,30/5/2024,,720,Membership,Credit Card
5497404,1241716.1,30/5/2024,,720,Membership,Debit Card
5797404,1241729.1,30/5/2024,11/11/2024,96,Membership,Credit Card
97404,1241690.1,29/5/2024,,180,General_Donation,Mobile Payment
97404,1241693.1,29/5/2024,,720,Membership,Cryptocurrency
97404,1241686.1,29/5/2024,,720,Membership,Online Banking
9276094,12583918.3,29/5/2024,,20,General_Donation,Cash Payment
687404,1241656.1,27/5/2024,,720,Membership,PayPal
3967404,1241657.1,27/5/2024,,180,General_Donation,PayPal
4287404,1241660.1,27/5/2024,,720,Membership,Credit Card
6487404,1241630.1,27/5/2024,,672,Membership,Online Banking
7573404,1241662.1,27/5/2024,,150,General_Donation,Cryptocurrency
8387404,1241608.1,27/5/2024,,720,Membership,Cash Payment
6387404,1241628.1,27/5/2024,10/1/2025,192,Membership,Debit Card
2587404,1241636.1,27/5/2024,3/2/2025,432,Membership,Cryptocurrency
3487404,1241629.1,27/5/2024,,720,Membership,Mobile Payment
1523894,1241486.1,26/5/2024,,50,General_Donation,Mobile Payment
2045794,1241558.1,26/5/2024,,120,General_Donation,PayPal
2227894,1241596.1,26/5/2024,,130,General_Donation,Cash Payment
3286894,1241545.1,26/5/2024,,20,General_Donation,Cryptocurrency
3677404,1241598.1,26/5/2024,,570,Membership,Cryptocurrency
4949894,1241515.1,26/5/2024,,150,General_Donation,Bank Transfer
5070994,1241521.1,26/5/2024,,532,Membership,PayPal
6877404,1241537.1,26/5/2024,,240,Membership,Mobile Payment
6877404,1241496.1,26/5/2024,,60,General_Donation,Debit Card
7877404,1241566.1,26/5/2024,16/8/2024,96,Membership,PayPal
8677404,1241503.1,26/5/2024,,720,Membership,PayPal
8845894,1241492.1,26/5/2024,27/3/2025,190,Membership,Mobile Payment
8877404,1241541.1,26/5/2024,,720,Membership,Cryptocurrency
8977404,1241533.1,26/5/2024,28/2/2025,432,Membership,Cryptocurrency
8977404,1241525.1,26/5/2024,,108,General_Donation,PayPal
9485694,1241500.1,26/5/2024,,380,Membership,Bank Transfer
9677404,1241482.1,26/5/2024,9/5/2025,576,Membership,Cash Payment
777404,1241601.1,26/5/2024,29/6/2024,48,Membership,Bank Transfer
877404,1241472.1,26/5/2024,23/5/2025,576,Membership,Online Banking
2477404,1241416.1,25/5/2024,26/8/2024,192,Membership,Online Banking
4477404,1241459.1,25/5/2024,,720,Membership,Cryptocurrency
