Customer_ID,Device,GameGenre,SessionCount,AverageSessionLength,SpendingSegment,InAppPurchaseAmount,FirstPurchaseDaysAfterInstall,PaymentMethod,LastPurchaseDate
7934894,Android,Battle Royale,9,34.83,Minnow,4.55,13,Gift Card,29/7/2025
7935304,Android,Sports,9,31.45,Dolphin,310.53,30,Paypal,13/5/2025
7935994,iOS,Fighting,10,15.13,Minnow,0.14,28,Google Pay,22/2/2025
7941504,Android,Sports,5,15.42,Minnow,13.94,13,Gift Card,28/4/2025
7942404,iOS,Puzzle,14,25.52,Minnow,15.46,10,Debit Card,17/2/2025
7945304,Android,Sandbox,12,8.99,Minnow,3.41,26,Debit Card,31/5/2025
7945404,Android,Fighting,14,18.59,Minnow,10.07,29,Gift Card,20/1/2025
7947704,iOS,Simulation,19,15.51,Minnow,3.88,10,Apple Pay,27/4/2025
7949004,Android,Card,5,30.09,Minnow,13.6,27,Paypal,14/3/2025
7952604,Android,Sandbox,12,29.57,Minnow,0.9,20,Paypal,23/2/2025
7954004,Android,Strategy,11,21.21,Minnow,12.72,15,Carrier Billing,13/1/2025
7955794,iOS,Simulation,9,6.78,Minnow,12.99,24,Carrier Billing,31/1/2025
7956194,iOS,Fighting,9,30.14,Minnow,4.32,18,Debit Card,2/4/2025
7958604,iOS,Battle Royale,10,23.9,Dolphin,68.24,7,Carrier Billing,23/4/2025
7961894,Android,Card,12,22.89,Minnow,10.27,17,Credit Card,27/4/2025
7962894,iOS,Sports,7,33.8,Dolphin,306.61,18,Google Pay,31/1/2025
7970794,Android,Action RPG,6,5.76,Minnow,8.74,12,Apple Pay,25/5/2025
7973404,Android,MOBA,14,6.02,Minnow,14.31,1,Credit Card,19/6/2025
7975904,Android,,14,5.6,Minnow,7.78,2,Paypal,30/3/2025
7978304,Android,Role Playing,7,25.19,Minnow,1.09,10,Carrier Billing,4/5/2025
7988304,Android,Racing,19,27.66,Minnow,11.08,30,Apple Pay,25/6/2025
7989794,Android,Card,13,17.16,Minnow,15.07,19,Gift Card,21/4/2025
7991904,,Casual,13,23.76,Minnow,16.98,30,Apple Pay,28/7/2025
7994404,Android,Sports,12,9.21,Minnow,4.48,28,Credit Card,5/5/2025
7996194,iOS,Simulation,3,13.66,Minnow,18.44,8,Gift Card,6/1/2025
7996604,iOS,Sports,9,22.71,Minnow,18.51,4,Apple Pay,26/7/2025
7996904,Android,Racing,6,6.01,Minnow,10.79,23,Debit Card,6/2/2025
7997004,iOS,Role Playing,4,23.66,Minnow,18.8,30,Debit Card,21/2/2025
7997194,iOS,Card,11,26.68,Minnow,10.93,24,Apple Pay,16/3/2025
8005404,Android,Card,4,17.64,Minnow,3.91,25,Gift Card,1/4/2025
8015204,Android,Fighting,14,8.09,Minnow,12.11,20,Carrier Billing,27/4/2025
8016804,iOS,Card,9,19.8,Minnow,5,27,Credit Card,12/2/2025
8017894,iOS,Action RPG,10,18.42,Minnow,8.97,19,Paypal,24/5/2025
8018704,iOS,,9,23.49,Dolphin,42.12,0,Carrier Billing,26/2/2025
8019504,iOS,Role Playing,13,9.01,Minnow,5.74,15,Paypal,17/3/2025
8027704,iOS,Racing,14,17.7,Minnow,10.57,0,Google Pay,4/4/2025
8030504,Android,Adventure,17,33.15,Minnow,0.92,1,Gift Card,26/3/2025
8033894,Android,MOBA,11,20.43,Minnow,11.72,13,Gift Card,6/6/2025
8035104,Android,Simulation,18,18.75,Minnow,10.55,16,Apple Pay,28/5/2025
8036804,iOS,Action RPG,9,29.22,Minnow,3.39,15,Credit Card,28/6/2025
8038404,Android,Strategy,13,22.04,Minnow,10.14,21,Google Pay,27/5/2025
8038804,Android,Sports,10,14.41,Dolphin,290.26,13,Apple Pay,24/5/2025
8041104,Android,Puzzle,10,22.7,Minnow,1.74,12,Credit Card,26/4/2025
8042094,Android,Casual,9,17.19,Minnow,3.18,8,Credit Card,10/6/2025
8042504,Android,MMORPG,13,8.24,Minnow,4.54,3,Google Pay,11/5/2025
8045304,iOS,Battle Royale,10,25.76,Minnow,2.38,16,Gift Card,26/6/2025
8046504,Android,Racing,15,22.33,Minnow,6.46,3,Paypal,20/5/2025
8051904,,Action RPG,11,22.2,Minnow,14.55,4,Paypal,14/2/2025
8052004,iOS,Sports,11,23.67,Minnow,15.78,6,Debit Card,13/4/2025
8052994,Android,Sports,18,17.01,Minnow,5.28,7,Google Pay,22/1/2025
8054904,Android,Racing,12,31.68,Minnow,3.59,30,Paypal,26/7/2025
8056204,Android,MMORPG,9,17.52,Minnow,1.5,20,Debit Card,30/5/2025
8062604,iOS,Strategy,19,17.38,Whale,726.24,6,Google Pay,16/4/2025
8064304,iOS,Card,15,18.8,Minnow,13.63,25,Google Pay,30/6/2025
8066094,iOS,Strategy,7,12.53,Dolphin,32.8,30,Paypal,26/5/2025
8067304,Android,Adventure,10,24.27,Minnow,11.68,0,Credit Card,8/7/2025
8070304,Android,Puzzle,8,23.51,Minnow,16.73,26,Google Pay,14/3/2025
8071504,iOS,Role Playing,12,6.54,Minnow,11.31,8,Carrier Billing,13/6/2025
8073304,Android,Role Playing,13,10,Minnow,1.48,29,Paypal,10/4/2025
8080004,Android,Casual,12,7.43,Minnow,13.43,0,Credit Card,25/3/2025
8080404,Android,Sports,5,16.51,Dolphin,439.56,17,Apple Pay,20/4/2025
8080704,Android,Fighting,12,10.46,Minnow,7.35,19,Gift Card,5/7/2025
8081504,Android,MOBA,7,23.39,Minnow,18.93,12,Carrier Billing,21/5/2025
8081704,iOS,Racing,10,12.02,Minnow,18.92,3,Google Pay,9/5/2025
8084804,iOS,MMORPG,17,34.16,Minnow,14.48,13,Google Pay,27/6/2025
8090804,iOS,Sandbox,16,18.25,Minnow,17.78,10,Carrier Billing,10/2/2025
8098694,Android,Adventure,15,18.61,Minnow,6.5,1,Carrier Billing,3/6/2025
8107694,Android,Sports,15,11.76,Dolphin,178.63,20,Paypal,1/6/2025
8109104,Android,Sandbox,16,14.39,Minnow,11.38,23,Google Pay,4/7/2025
8122404,iOS,Casual,8,13.02,Minnow,16.18,28,Gift Card,12/4/2025
8123194,Android,Casual,8,29.69,Minnow,1.91,13,Carrier Billing,1/1/2025
8125804,iOS,Adventure,9,19.45,Minnow,14.77,14,Carrier Billing,25/7/2025
8126304,Android,Adventure,17,25.91,Minnow,0.13,22,Carrier Billing,25/7/2025
8129804,Android,Card,13,13.88,Minnow,3.46,15,Carrier Billing,10/2/2025
8131304,Android,Battle Royale,6,30.08,Minnow,4.14,20,Debit Card,27/5/2025
8132104,Android,Racing,12,14.44,Whale,4367.34,28,Apple Pay,3/7/2025
8137304,iOS,Racing,8,22.52,Minnow,,,,
8141504,Android,MOBA,8,16,Minnow,11.81,4,Apple Pay,2/8/2025
8144894,Android,Battle Royale,9,12.83,Minnow,11.4,28,Apple Pay,19/3/2025
8146004,iOS,Sandbox,11,22.85,Minnow,1.44,27,Credit Card,10/7/2025
8149194,Android,Role Playing,11,26.38,Minnow,6.36,7,Google Pay,8/1/2025
8151804,Android,Card,8,12.05,Minnow,5.81,18,Paypal,22/2/2025
8154504,Android,Puzzle,10,11.02,Minnow,6.61,22,Credit Card,5/7/2025
8157004,iOS,,7,23.47,Minnow,15.62,13,Apple Pay,4/5/2025
8157094,Android,MMORPG,12,28.91,Minnow,,,,
8157804,Android,Racing,15,16.14,Minnow,12.81,1,Gift Card,21/5/2025
8164504,iOS,Strategy,6,7.39,Minnow,2.82,18,Apple Pay,16/4/2025
8164904,Android,MMORPG,9,22.32,Minnow,9.4,18,Google Pay,7/4/2025
8167704,iOS,Sports,9,6.5,Minnow,17.67,21,Gift Card,31/5/2025
8169404,,Puzzle,13,6.85,Minnow,13.43,5,Debit Card,23/1/2025
8172794,Android,Action RPG,8,15.01,Minnow,17.86,21,Debit Card,7/5/2025
8178004,Android,MMORPG,12,19.16,Minnow,10.45,16,Credit Card,29/1/2025
8179104,iOS,Role Playing,12,7.12,Dolphin,126.38,19,Gift Card,31/1/2025
8180194,iOS,Sandbox,11,14.47,Minnow,13.58,1,Google Pay,3/6/2025
8185704,Android,Casual,8,19.21,Minnow,0.07,12,Google Pay,15/4/2025
8187194,iOS,MOBA,9,17.61,Minnow,19.14,20,Carrier Billing,26/7/2025
8198704,Android,Adventure,15,21.2,Minnow,12.55,28,Gift Card,5/6/2025
8199794,iOS,Battle Royale,5,10.01,Minnow,13.34,27,Carrier Billing,11/2/2025
8207404,Android,Role Playing,15,14.65,Minnow,2.71,0,Carrier Billing,6/1/2025
8211804,Android,Fighting,11,23.97,Minnow,11.88,23,Credit Card,17/3/2025
8212804,Android,Racing,10,7.03,Minnow,6.71,2,Gift Card,28/5/2025
8213994,iOS,Role Playing,10,30.4,Whale,4471.87,9,Debit Card,27/4/2025
8215504,iOS,Role Playing,7,15.38,Minnow,11.4,19,Carrier Billing,11/7/2025
8217194,Android,Action RPG,7,17.34,Minnow,6.14,22,Apple Pay,7/8/2025
8219404,iOS,Adventure,10,25.55,Minnow,3.1,28,Google Pay,21/2/2025
8221094,iOS,Sports,8,32.54,Minnow,,,,
8224894,Android,Racing,12,27.79,Minnow,16.06,16,Debit Card,4/1/2025
8227904,iOS,Strategy,8,19.45,Minnow,6.11,21,Google Pay,6/6/2025
8230194,Android,Racing,12,23.92,Minnow,13.48,3,Carrier Billing,21/2/2025
8231104,Android,Action RPG,10,20.95,Dolphin,190.27,25,Paypal,7/4/2025
8231904,iOS,Simulation,12,20.6,Minnow,6.73,16,Credit Card,20/3/2025
8232704,Android,Sports,9,7.56,Minnow,3.74,14,Credit Card,5/1/2025
8235194,iOS,Action RPG,10,32.6,Minnow,14.61,25,Credit Card,17/6/2025
8236304,iOS,Card,12,26.29,Minnow,1.15,9,Carrier Billing,20/7/2025
8242704,Android,Puzzle,5,18.57,Minnow,4.42,1,Google Pay,18/5/2025
8247104,iOS,Fighting,12,13.7,Minnow,8.7,29,Google Pay,24/1/2025
8247304,iOS,Action RPG,7,16.05,Minnow,17.67,24,Apple Pay,19/2/2025
8251894,Android,Adventure,11,22.46,Dolphin,405.15,2,Credit Card,21/2/2025
8258304,Android,Puzzle,6,23.05,Minnow,13.82,20,Debit Card,11/5/2025
8263504,iOS,Sports,8,30.47,Minnow,13.65,25,Carrier Billing,12/3/2025
8265894,iOS,Role Playing,7,8.27,Minnow,5.43,29,Apple Pay,8/1/2025
8266504,iOS,Adventure,9,14.38,Minnow,3.82,5,Carrier Billing,8/6/2025
8267204,iOS,Sports,7,7.87,Minnow,5.3,4,Credit Card,19/1/2025
8268504,Android,Card,12,7.65,Minnow,,,,
8272504,iOS,Adventure,6,5.8,Minnow,10.7,15,Debit Card,12/5/2025
8284504,iOS,Fighting,17,12.72,Minnow,6.21,7,Credit Card,24/5/2025
8289404,Android,Adventure,8,18.79,Minnow,8.82,21,Carrier Billing,4/6/2025
8289894,iOS,Puzzle,9,15.95,Dolphin,147.28,29,Apple Pay,15/3/2025
8294194,iOS,Strategy,15,26.17,Minnow,3.6,6,Debit Card,23/6/2025
8294404,Android,Sandbox,10,32.83,Minnow,1.69,29,Paypal,5/2/2025
8304504,Android,Puzzle,12,17.45,Dolphin,271.69,15,Carrier Billing,3/4/2025
8305894,iOS,Fighting,6,8.85,Dolphin,40.75,25,Apple Pay,7/7/2025
8309004,Android,Casual,10,18.45,Minnow,17.06,15,Gift Card,20/2/2025
8309104,Android,Puzzle,15,19.54,Whale,2620.84,15,Paypal,22/6/2025
8310304,Android,Sports,12,6.86,Minnow,11.7,10,Apple Pay,12/1/2025
8313404,Android,Simulation,5,8.43,Minnow,15.22,6,Google Pay,17/6/2025
8314204,iOS,Strategy,17,8.04,Minnow,11.02,24,Paypal,9/5/2025
8317804,Android,MMORPG,12,21.95,Minnow,0.02,7,Apple Pay,8/2/2025
8319004,Android,Fighting,13,12.08,Minnow,19.42,28,Google Pay,20/2/2025
8326504,iOS,Fighting,6,25.43,Minnow,3.95,2,Gift Card,10/4/2025
8330804,iOS,Adventure,3,28.16,Minnow,19.32,20,Paypal,12/7/2025
8331404,iOS,Adventure,13,16.48,Dolphin,326.92,21,Google Pay,10/4/2025
8337304,iOS,Fighting,13,19.69,Dolphin,199.49,7,Debit Card,4/3/2025
8342404,iOS,MOBA,9,22.48,Minnow,18.3,3,Google Pay,10/1/2025
8349404,Android,Puzzle,12,8.64,Minnow,13.1,22,Credit Card,13/4/2025
8350804,Android,Card,10,29.14,Minnow,11,7,Gift Card,13/8/2025
8351504,Android,Simulation,6,20.42,Minnow,9.12,19,Carrier Billing,16/3/2025
8351904,Android,Casual,4,15.43,Minnow,0.05,13,Paypal,12/7/2025
8355304,iOS,Battle Royale,9,21.19,Minnow,8.01,0,Google Pay,12/6/2025
8357704,Android,Strategy,10,26.53,Minnow,18.85,2,Debit Card,11/3/2025
8358894,Android,Racing,14,14.46,Minnow,,,,
8359194,Android,Simulation,5,17.93,Dolphin,245.66,27,Paypal,12/8/2025
8362604,Android,Card,11,27.41,Minnow,15.33,21,Credit Card,6/1/2025
8366504,Android,Sports,9,6.64,Dolphin,116.76,23,Paypal,2/1/2025
8370304,Android,Role Playing,11,24.5,Minnow,9.49,5,Carrier Billing,4/4/2025
8371204,Android,Sandbox,8,6.62,Minnow,14.76,0,Gift Card,1/5/2025
8375894,Android,Sandbox,11,10.66,Minnow,11.83,16,Paypal,14/2/2025
8377404,iOS,MMORPG,18,29.52,Minnow,2.94,12,Gift Card,15/5/2025
8385404,iOS,MMORPG,11,7.07,Dolphin,235.16,8,Paypal,6/3/2025
8387404,iOS,,14,5.55,Minnow,15.62,9,Paypal,19/2/2025
8389804,iOS,Adventure,9,34.23,Minnow,6.8,5,Paypal,9/6/2025
8393404,Android,Simulation,9,17.42,Minnow,11.17,9,Google Pay,15/3/2025
8393604,iOS,Fighting,12,15.66,Minnow,10.56,1,Carrier Billing,4/8/2025
8395694,Android,Puzzle,11,34.41,Minnow,0.96,25,Credit Card,5/4/2025
8396304,iOS,,11,33.89,Minnow,4.54,14,Apple Pay,11/4/2025
8397004,Android,Racing,7,29.75,Minnow,1.6,30,Debit Card,25/7/2025
8409194,Android,Fighting,8,14.42,Dolphin,20.53,15,Credit Card,29/1/2025
8410894,Android,Action RPG,8,31.2,Minnow,10.21,17,Paypal,22/7/2025
8415804,Android,Role Playing,13,24.06,Minnow,10.69,8,Paypal,29/5/2025
8419994,iOS,Racing,16,13.69,Minnow,4.34,13,Debit Card,25/1/2025
8425104,Android,Sports,12,17.37,Minnow,14.15,9,Carrier Billing,21/2/2025
8429894,Android,Simulation,15,26.91,Minnow,9,22,Credit Card,17/1/2025
8430504,Android,Casual,12,28.18,Minnow,18.87,17,Credit Card,1/7/2025
8430804,Android,Strategy,12,7.97,Minnow,18.88,9,Gift Card,11/8/2025
8432094,Android,Sandbox,17,30.87,Whale,2004,23,Carrier Billing,23/5/2025
8432704,iOS,Action RPG,13,31.39,Minnow,18.89,21,Carrier Billing,30/1/2025
8434604,Android,Sports,10,24.27,Dolphin,94.64,15,Google Pay,5/3/2025
8437704,Android,Fighting,7,25.56,Minnow,4.86,30,Apple Pay,4/3/2025
8442604,,Card,10,27.86,Minnow,4.43,8,Gift Card,3/5/2025
8442704,Android,Action RPG,14,13.15,Minnow,3.88,1,Carrier Billing,5/5/2025
8445194,iOS,MOBA,11,28.42,Minnow,1.19,21,Debit Card,6/7/2025
8446404,Android,MOBA,9,27.84,Minnow,17.92,25,Paypal,13/7/2025
8449194,iOS,MMORPG,9,32.78,Minnow,14.88,27,Carrier Billing,22/3/2025
8452704,Android,Racing,14,9.04,Minnow,9.56,19,Carrier Billing,3/8/2025
8455194,Android,Simulation,13,9.08,Minnow,19.95,22,Gift Card,23/5/2025
8455894,Android,Card,11,18.65,Minnow,8.4,13,Google Pay,1/8/2025
8465894,iOS,Puzzle,9,15.49,Whale,4302.61,30,Credit Card,8/4/2025
8471804,iOS,Role Playing,12,29.27,Minnow,10.3,14,Apple Pay,25/5/2025
8478504,Android,Sports,13,21.6,Dolphin,,,,
8481704,Android,Action RPG,6,5.92,Minnow,6.1,5,Carrier Billing,30/6/2025
8483194,Android,Sports,9,20.91,Minnow,11.17,9,Google Pay,17/4/2025
8483994,iOS,Sandbox,11,18.4,Dolphin,219.51,24,Gift Card,31/5/2025
8500804,iOS,Action RPG,11,26.48,Minnow,19.99,12,Carrier Billing,10/3/2025
8504504,Android,Card,8,27.81,Dolphin,214.51,16,Carrier Billing,29/4/2025
8511704,Android,Adventure,9,6.74,Minnow,14.83,3,Paypal,10/3/2025
8518704,Android,Sports,8,26.36,Minnow,4.28,27,Google Pay,27/1/2025
8519804,iOS,Role Playing,11,27.57,Minnow,2.95,20,Apple Pay,26/4/2025
8521104,iOS,Simulation,10,33.97,Minnow,8.67,24,Credit Card,10/2/2025
8521794,Android,Sports,10,24.06,Minnow,15.51,0,Debit Card,30/7/2025
8524504,iOS,Fighting,9,33.19,Minnow,17.53,15,Gift Card,20/3/2025
8524604,Android,Sandbox,11,11.03,Minnow,7.25,9,Debit Card,19/2/2025
8527904,Android,MMORPG,8,13.7,Minnow,6.22,22,Gift Card,26/6/2025
8530804,Android,Simulation,9,26.45,Minnow,19.44,19,Credit Card,30/3/2025
8531104,Android,Role Playing,10,18.49,Minnow,4.11,4,Credit Card,7/8/2025
8541804,Android,Simulation,5,23.22,Minnow,9.85,21,Paypal,11/2/2025
8542004,iOS,Strategy,15,11.35,Minnow,13.44,26,Apple Pay,18/1/2025
8546304,iOS,,10,28.85,Minnow,15.93,3,Debit Card,27/3/2025
8546804,iOS,Puzzle,12,5.69,Minnow,15.35,17,Credit Card,18/5/2025
8553304,Android,Card,6,6.49,Minnow,13.02,18,Google Pay,26/7/2025
8554904,iOS,Puzzle,5,24.73,Minnow,11.39,7,Google Pay,5/4/2025
8555304,Android,Puzzle,9,7.07,Minnow,17.34,18,Carrier Billing,13/2/2025
8555894,Android,Card,14,16.71,Minnow,6.79,28,Carrier Billing,24/3/2025
8556194,Android,Battle Royale,10,31.43,Minnow,1.92,15,Google Pay,26/6/2025
8559894,Android,Casual,11,30.15,Minnow,19.58,2,Paypal,26/4/2025
8560094,iOS,Sandbox,12,9.68,Dolphin,300.19,8,Carrier Billing,20/1/2025
8561904,iOS,Sports,8,6.24,Minnow,1.91,9,Paypal,17/7/2025
8563304,iOS,Role Playing,8,26.3,Minnow,,,,
8563404,iOS,Racing,9,28.54,Minnow,15.58,3,Gift Card,31/5/2025
8569404,iOS,Action RPG,10,16.96,Minnow,3.49,24,Gift Card,6/6/2025
8569794,Android,Racing,13,22.75,Minnow,8.66,19,Debit Card,8/7/2025
8571104,,Battle Royale,9,13.19,Minnow,12.46,19,Gift Card,28/2/2025
8573704,iOS,Adventure,11,31.66,Minnow,5.89,18,Debit Card,28/6/2025
8573904,Android,Fighting,9,27.4,Dolphin,297.65,24,Paypal,4/5/2025
8574894,Android,Battle Royale,10,29.16,Minnow,12.01,13,Paypal,23/2/2025
8585304,Android,Battle Royale,17,10.26,Minnow,0.22,14,Apple Pay,7/6/2025
8590604,iOS,Adventure,13,13.92,Dolphin,370.64,30,Carrier Billing,17/4/2025
8593404,iOS,Sports,8,34.17,Minnow,10.89,9,Credit Card,13/4/2025
8593504,iOS,Sandbox,11,13.13,Minnow,2.93,11,Debit Card,3/4/2025
8595404,iOS,MMORPG,5,34.18,Dolphin,143.85,6,Carrier Billing,7/7/2025
8596304,Android,Sports,13,13.45,Minnow,9.34,10,Gift Card,28/5/2025
8608004,Android,MOBA,11,24.63,Minnow,15.27,8,Apple Pay,19/4/2025
8609004,iOS,Fighting,5,14.86,Minnow,7.43,18,Google Pay,11/4/2025
8612194,Android,Battle Royale,11,10.28,Minnow,8.43,20,Credit Card,6/1/2025
8612404,Android,Sports,17,29.8,Minnow,7.48,23,Debit Card,16/6/2025
8618704,Android,Simulation,6,20.27,Minnow,1.3,1,Credit Card,5/5/2025
8621794,Android,MOBA,15,6.7,Minnow,4.13,20,Credit Card,5/5/2025
8624604,iOS,Card,5,23.29,Minnow,18.88,16,Google Pay,7/2/2025
8631504,,Strategy,9,8.16,Minnow,,,,
8631804,iOS,Puzzle,15,12.33,Minnow,15.54,20,Gift Card,11/7/2025
8634194,Android,Strategy,14,27.72,Dolphin,57.17,9,Apple Pay,1/1/2025
8639094,iOS,MMORPG,10,22.65,Dolphin,87.54,23,Carrier Billing,25/7/2025
8640804,Android,Sports,9,27.54,Minnow,6.63,5,Paypal,16/7/2025
8642094,iOS,Racing,8,30.09,Minnow,6.34,20,Gift Card,16/1/2025
8644004,iOS,Adventure,18,21.81,Dolphin,253.65,7,Gift Card,30/7/2025
8646504,iOS,Battle Royale,15,20.71,Minnow,8.2,11,Debit Card,15/6/2025
8650094,Android,Card,8,11.97,Dolphin,445.63,11,Apple Pay,10/2/2025
8650804,Android,MOBA,7,29.06,Minnow,15.13,2,Debit Card,14/7/2025
8653004,iOS,MMORPG,11,10.41,Minnow,7.13,27,Gift Card,15/2/2025
8653404,Android,Simulation,9,21.7,Minnow,0.46,26,Carrier Billing,16/3/2025
8658094,Android,Adventure,14,20.37,Minnow,0.54,5,Carrier Billing,6/7/2025
8661194,Android,Card,9,14.3,Dolphin,24.55,11,Debit Card,28/4/2025
8662004,Android,Racing,5,33.82,Dolphin,487.25,21,Gift Card,21/6/2025
8663194,Android,Simulation,12,17.56,Minnow,8.12,22,Debit Card,15/5/2025
8664504,iOS,Simulation,6,27.62,Minnow,5.85,20,Debit Card,21/2/2025
8665894,Android,Sandbox,12,22.6,Minnow,11.83,25,Paypal,2/8/2025
8666194,iOS,Racing,8,28.7,Minnow,6.36,7,Apple Pay,25/6/2025
8668504,iOS,Role Playing,10,11.31,Whale,2158.43,6,Credit Card,13/2/2025
8669104,iOS,Action RPG,11,8.07,Dolphin,490.63,5,Debit Card,22/6/2025
8670404,Android,Racing,9,25.82,Dolphin,294.74,11,Debit Card,23/4/2025
8673194,iOS,Casual,12,30.36,Minnow,15.61,25,Debit Card,13/2/2025
8673904,Android,Sandbox,14,31.37,Minnow,4.77,27,Apple Pay,27/3/2025
8677404,iOS,Role Playing,8,20.38,Dolphin,196,9,Paypal,12/5/2025
8680794,iOS,Casual,10,17.27,Minnow,10.4,14,Gift Card,12/7/2025
8688804,Android,MOBA,10,34.88,Minnow,11.25,22,Gift Card,27/2/2025
8692504,Android,Simulation,5,25.42,Minnow,17.77,20,Google Pay,1/3/2025
8695694,iOS,Strategy,12,14.54,Minnow,8.92,2,Debit Card,16/7/2025
8696904,Android,Role Playing,12,11.54,Dolphin,,,,
8698004,iOS,MOBA,6,16.49,Minnow,6.84,11,Gift Card,14/3/2025
8699894,Android,Action RPG,15,20.96,Minnow,4.6,13,Carrier Billing,8/6/2025
8701604,Android,Card,10,25.49,Dolphin,190.1,26,Gift Card,9/3/2025
8701994,iOS,Casual,5,13.62,Minnow,11.85,6,Carrier Billing,11/8/2025
8702704,Android,Sports,6,27.59,Minnow,3.97,0,Gift Card,18/5/2025
8705804,iOS,Adventure,9,17.11,Minnow,15.14,18,Paypal,9/2/2025
8707894,iOS,Adventure,14,9.19,Dolphin,27.26,20,Gift Card,4/6/2025
8709404,iOS,Sports,11,17.13,Minnow,5.22,11,Gift Card,21/3/2025
8710504,Android,Fighting,6,34.42,Minnow,,,,
8713804,iOS,Fighting,8,22.32,Minnow,6.48,28,Gift Card,19/3/2025
8714894,iOS,Action RPG,4,22.95,Dolphin,93.21,15,Paypal,2/5/2025
8720304,iOS,Simulation,6,6.89,Minnow,2.45,17,Apple Pay,9/1/2025
8720504,Android,Simulation,6,22.02,Dolphin,338.06,7,Carrier Billing,24/3/2025
8721504,Android,Adventure,8,18.08,Minnow,11.91,23,Debit Card,23/7/2025
8729504,iOS,Role Playing,10,12.81,Minnow,9.2,22,Credit Card,9/5/2025
8735404,iOS,Puzzle,3,13.59,Minnow,14.06,4,Paypal,24/5/2025
8741894,Android,Puzzle,10,29.86,Dolphin,323.37,10,Carrier Billing,4/1/2025
8742804,Android,Battle Royale,11,18.33,Minnow,9.93,10,Gift Card,2/1/2025
8746304,Android,Racing,13,21.05,Minnow,14.66,23,Gift Card,20/4/2025
8750804,Android,Card,9,29.39,Minnow,14.52,1,Apple Pay,18/1/2025
8752004,iOS,MOBA,7,11.36,Minnow,5.38,17,Gift Card,20/2/2025
8753804,Android,Strategy,12,5.4,Minnow,18.02,13,Google Pay,18/3/2025
8754004,iOS,Racing,7,17.89,Minnow,8.21,18,Paypal,2/8/2025
8754804,iOS,Racing,10,31.88,Dolphin,416.81,17,Debit Card,9/5/2025
8762504,iOS,Adventure,9,30.56,Minnow,,,,
8765894,Android,Battle Royale,8,10.19,Minnow,1.87,8,Credit Card,12/2/2025
8767994,iOS,Racing,10,16.94,Minnow,14.02,4,Debit Card,16/1/2025
8772604,iOS,Battle Royale,9,26.89,Dolphin,24.05,2,Paypal,17/3/2025
8773904,Android,Card,12,26.42,Minnow,4.06,27,Paypal,22/1/2025
8774194,Android,Role Playing,7,23.6,Minnow,7.63,3,Paypal,19/5/2025
8775404,iOS,Role Playing,6,33.98,Minnow,16.95,29,Debit Card,20/5/2025
8786404,iOS,Sports,8,22.55,Minnow,12.6,15,Gift Card,13/8/2025
8789894,iOS,Adventure,12,13.56,Minnow,,,,
8790604,Android,Strategy,8,20.43,Minnow,7.91,13,Paypal,15/6/2025
8796804,Android,Puzzle,11,15.53,Minnow,1.89,25,Debit Card,23/7/2025
8801704,Android,Racing,7,11.37,Minnow,12.58,26,Debit Card,30/5/2025
8804504,Android,Strategy,9,16.19,Minnow,19.73,13,Credit Card,8/8/2025
8806004,iOS,Simulation,17,30.84,Minnow,16.2,25,Carrier Billing,21/3/2025
8807804,Android,Casual,12,23.78,Minnow,5.63,28,Google Pay,12/4/2025
8809994,Android,Role Playing,18,5.59,Minnow,4.18,17,Apple Pay,10/6/2025
8811704,Android,Sandbox,6,34.13,Minnow,17.76,4,Apple Pay,8/5/2025
8815204,Android,Racing,16,31.58,Minnow,19.15,17,Debit Card,17/5/2025
8815894,Android,Action RPG,11,11.68,Minnow,3.65,18,Gift Card,16/4/2025
8816804,Android,Adventure,8,15.16,Minnow,10.71,26,Apple Pay,20/4/2025
8819404,iOS,Sandbox,20,27.83,Minnow,18.21,20,Gift Card,21/5/2025
8834094,,Casual,11,31.78,Minnow,18.99,1,Apple Pay,11/7/2025
8835994,Android,Racing,11,28.92,Dolphin,133.39,26,Debit Card,27/5/2025
8839804,Android,Sandbox,8,29.11,Minnow,1.57,7,Apple Pay,31/1/2025
8842404,iOS,Strategy,7,20.87,Minnow,5.73,19,Google Pay,25/7/2025
8845404,iOS,Simulation,15,17.36,Minnow,,,,
8845894,iOS,Role Playing,12,24.82,Minnow,10.88,5,Google Pay,8/8/2025
8846194,Android,Fighting,7,10.23,Minnow,13.03,13,Debit Card,13/7/2025
8848604,iOS,Puzzle,6,25.98,Minnow,11.3,21,Google Pay,19/4/2025
8853504,iOS,Role Playing,7,19.5,Minnow,16.54,22,Apple Pay,26/5/2025
8860994,Android,Card,9,32.86,Minnow,9.17,19,Apple Pay,6/1/2025
8867804,Android,Action RPG,17,11.48,Minnow,3.32,26,Credit Card,5/5/2025
8871404,Android,MMORPG,10,7.84,Dolphin,413.16,23,Credit Card,30/6/2025
8876194,iOS,Role Playing,10,7.62,Minnow,3.55,5,Google Pay,12/2/2025
8876304,iOS,Puzzle,9,11.79,Minnow,16.6,17,Credit Card,25/1/2025
8877404,iOS,Casual,8,29.55,Minnow,17.58,0,Carrier Billing,24/1/2025
8880004,iOS,Racing,11,29.21,Minnow,14.51,24,Apple Pay,7/5/2025
8881704,Android,Fighting,7,27.44,Minnow,11.72,3,Carrier Billing,10/6/2025
8883404,Android,Simulation,4,5.49,Minnow,8.67,28,Credit Card,2/4/2025
