customer_id,gender,income_level,location,last_activity_date
8016804,Unknown,High,Northern Territory,2025-04-17
8590604,Unknown,Low,Victoria,2025-04-17
2055194,Unknown,Low,Tasmania,2025-04-17
5583504,Unknown,High,Tasmania,2025-04-17
3633804,Unknown,Medium,South Australia,2025-04-17
2093504,Unknown,Low,Tasmania,2025-04-17
7921704,Unknown,Medium,Western Australia,2025-04-17
8806004,Unknown,Medium,Victoria,2025-04-17
4795694,Unknown,Medium,Northern Territory,2025-04-17
9392194,Female,High,Queensland,2025-04-17
8483194,Unknown,Low,Victoria,2025-04-17
1807904,Unknown,Low,New South Wales,2025-04-17
3057794,Unknown,Medium,Australian Capital Territory,2025-04-17
4770304,Unknown,Medium,Queensland,2025-04-17
1494804,Unknown,Low,Tasmania,2025-04-17
3059404,Unknown,Low,Australian Capital Territory,2025-04-17
4617894,Female,Medium,Tasmania,2025-04-18
5936004,Unknown,Low,Western Australia,2025-04-18
7926994,Unknown,Medium,Tasmania,2025-04-18
1217804,Unknown,High,Victoria,2025-04-18
7355404,Unknown,Low,Northern Territory,2025-04-18
6183404,Unknown,Medium,Queensland,2025-04-18
4702704,Unknown,High,Queensland,2025-04-18
5914404,Unknown,Low,South Australia,2025-04-19
3556504,Unknown,Medium,Victoria,2025-04-19
6204504,Unknown,Medium,Northern Territory,2025-04-19
6534894,Unknown,Medium,Northern Territory,2025-04-19
5633504,Unknown,High,South Australia,2025-04-19
7246004,Unknown,High,Northern Territory,2025-04-19
4424404,Unknown,Medium,Australian Capital Territory,2025-04-19
8883404,Unknown,Medium,Tasmania,2025-04-19
5471504,Male,Medium,Northern Territory,2025-04-19
7521304,Unknown,Low,New South Wales,2025-04-19
407804,Unknown,High,Victoria,2025-04-19
6424804,Unknown,High,Northern Territory,2025-04-19
8848604,Unknown,Medium,Western Australia,2025-04-19
4971504,Unknown,Medium,Australian Capital Territory,2025-04-19
3152994,Unknown,Medium,Queensland,2025-04-20
1846004,Unknown,Low,Victoria,2025-04-20
4811604,Male,High,New South Wales,2025-04-20
9811604,Unknown,High,Tasmania,2025-04-20
9909504,Unknown,Medium,South Australia,2025-04-20
9286404,Unknown,Low,Tasmania,2025-04-20
2704304,Unknown,Low,Victoria,2025-04-20
2227894,Unknown,Low,South Australia,2025-04-20
4736804,Unknown,Low,Victoria,2025-04-20
9609404,Unknown,Low,Victoria,2025-04-20
5993504,Female,Medium,Western Australia,2025-04-20
971504,Unknown,Low,Tasmania,2025-04-20
5511604,Unknown,Low,South Australia,2025-04-20
6211704,Unknown,High,Tasmania,2025-04-20
7762604,Female,High,New South Wales,2025-04-20
7444804,Unknown,Low,Western Australia,2025-04-20
8746304,Unknown,Medium,Tasmania,2025-04-20
8080404,Unknown,High,Victoria,2025-04-20
3914894,Unknown,Medium,Australian Capital Territory,2025-04-20
9594004,Unknown,Low,South Australia,2025-04-20
168504,Unknown,Medium,South Australia,2025-04-20
8816804,Unknown,Medium,Tasmania,2025-04-20
9260794,Unknown,Medium,Victoria,2025-04-20
900604,Unknown,Medium,New South Wales,2025-04-20
4287304,Unknown,Medium,South Australia,2025-04-21
2726504,Unknown,High,Northern Territory,2025-04-21
856004,Unknown,Medium,New South Wales,2025-04-21
4917894,Unknown,High,Queensland,2025-04-21
7067694,Unknown,Medium,South Australia,2025-04-21
7220304,Unknown,Medium,Northern Territory,2025-04-21
3249404,Unknown,High,New South Wales,2025-04-21
9070094,Unknown,High,Australian Capital Territory,2025-04-21
4656904,Unknown,Low,Victoria,2025-04-21
6436504,Unknown,Medium,Australian Capital Territory,2025-04-21
7989794,Unknown,High,Queensland,2025-04-21
4511094,Unknown,High,Tasmania,2025-04-21
3649404,Unknown,Low,Tasmania,2025-04-21
3620804,Unknown,Low,Victoria,2025-04-21
5605504,Unknown,Low,Australian Capital Territory,2025-04-21
5012404,Unknown,Medium,Australian Capital Territory,2025-04-21
9417304,Unknown,Low,South Australia,2025-04-21
2455404,Unknown,Low,Queensland,2025-04-22
4792404,Unknown,Medium,Victoria,2025-04-22
2564104,Unknown,Low,Northern Territory,2025-04-22
266004,Unknown,Medium,Queensland,2025-04-22
9923504,Unknown,Medium,Western Australia,2025-04-22
2549404,Unknown,High,Queensland,2025-04-22
7430194,Unknown,High,Northern Territory,2025-04-22
2850304,Unknown,Medium,New South Wales,2025-04-22
7021094,Male,Medium,Australian Capital Territory,2025-04-22
2236904,Unknown,Low,Northern Territory,2025-04-23
7958604,Unknown,High,Australian Capital Territory,2025-04-23
8670404,Unknown,Medium,Northern Territory,2025-04-23
2647304,Unknown,High,Tasmania,2025-04-23
3785404,Unknown,High,Western Australia,2025-04-24
3119404,Unknown,Medium,Queensland,2025-04-24
4174804,Unknown,Medium,Queensland,2025-04-24
9516304,Unknown,Medium,Australian Capital Territory,2025-04-24
2020504,Unknown,Medium,Western Australia,2025-04-24
4788304,Female,Low,Australian Capital Territory,2025-04-24
9827004,Unknown,High,Western Australia,2025-04-24
3127004,Unknown,Medium,Western Australia,2025-04-24
3017804,Unknown,Medium,Northern Territory,2025-04-24
2744504,Unknown,High,Queensland,2025-04-24
5046404,Unknown,High,Victoria,2025-04-25
5694804,Female,Low,Victoria,2025-04-25
2312704,Unknown,High,Northern Territory,2025-04-25
5230504,Unknown,Medium,Tasmania,2025-04-25
7815504,Unknown,Low,Queensland,2025-04-25
2992704,Unknown,High,Australian Capital Territory,2025-04-25
2554804,Unknown,High,Tasmania,2025-04-25
1337004,Unknown,High,Tasmania,2025-04-25
5947304,Unknown,Low,Queensland,2025-04-25
7852804,Unknown,Medium,Australian Capital Territory,2025-04-25
7611094,Unknown,High,Australian Capital Territory,2025-04-25
5661194,Unknown,Low,Western Australia,2025-04-25
9347094,Male,High,Northern Territory,2025-04-25
5809404,Unknown,Low,South Australia,2025-04-25
901604,Unknown,Low,New South Wales,2025-04-25
8952894,Unknown,High,South Australia,2025-04-25
7237004,Unknown,Medium,Australian Capital Territory,2025-04-25
3846194,Unknown,High,Australian Capital Territory,2025-04-25
5740504,Unknown,High,Queensland,2025-04-25
6706094,Unknown,High,Western Australia,2025-04-25
6693604,Unknown,High,Tasmania,2025-04-26
3909994,Unknown,Medium,New South Wales,2025-04-26
9856504,Unknown,Medium,Australian Capital Territory,2025-04-26
2706404,Unknown,Medium,Western Australia,2025-04-26
6348504,Unknown,Medium,Western Australia,2025-04-26
8753804,Female,Low,Northern Territory,2025-04-26
4134094,Female,Low,Tasmania,2025-04-26
1637004,Unknown,Medium,Australian Capital Territory,2025-04-26
2862604,Unknown,Medium,Australian Capital Territory,2025-04-26
8519804,Unknown,Medium,Tasmania,2025-04-26
6667704,Unknown,Medium,Australian Capital Territory,2025-04-26
5162604,Unknown,Low,South Australia,2025-04-26
9623804,Unknown,High,Victoria,2025-04-26
2195704,Unknown,High,Queensland,2025-04-26
737004,Unknown,Medium,Victoria,2025-04-26
311604,Unknown,Medium,Queensland,2025-04-27
7694404,Unknown,Medium,Queensland,2025-04-27
1147004,Unknown,Medium,New South Wales,2025-04-27
5742704,Unknown,Low,Western Australia,2025-04-27
9583194,Unknown,Medium,Victoria,2025-04-27
2047004,Unknown,Medium,New South Wales,2025-04-27
4642994,Unknown,High,Queensland,2025-04-27
9373004,Unknown,Low,Queensland,2025-04-27
266194,Unknown,High,South Australia,2025-04-27
7961894,Unknown,High,Australian Capital Territory,2025-04-27
8213994,Unknown,Medium,South Australia,2025-04-27
4255304,Unknown,High,Australian Capital Territory,2025-04-27
6844804,Unknown,High,New South Wales,2025-04-27
4784404,Unknown,Medium,South Australia,2025-04-27
5846004,Unknown,Low,Australian Capital Territory,2025-04-27
2811094,Unknown,Medium,Australian Capital Territory,2025-04-27
5102404,Unknown,Medium,Western Australia,2025-04-27
7947704,Unknown,Low,Tasmania,2025-04-27
2775704,Female,Medium,South Australia,2025-04-27
4547004,Unknown,Medium,Tasmania,2025-04-27
3047004,Unknown,Medium,Queensland,2025-04-27
9159004,Unknown,Medium,Tasmania,2025-04-27
6647004,Unknown,Low,New South Wales,2025-04-27
257004,Unknown,Low,Australian Capital Territory,2025-04-28
8994894,Female,Low,Australian Capital Territory,2025-04-28
3887194,Unknown,Low,Queensland,2025-04-28
5756504,Unknown,Medium,Northern Territory,2025-04-28
6260604,Unknown,High,Tasmania,2025-04-28
1651894,Unknown,High,Tasmania,2025-04-28
6374504,Unknown,Medium,Australian Capital Territory,2025-04-28
2057004,Unknown,High,Australian Capital Territory,2025-04-28
7941504,Unknown,Low,Tasmania,2025-04-28
1994804,Unknown,High,South Australia,2025-04-28
8938804,Unknown,Medium,Western Australia,2025-04-28
9301604,Female,High,Western Australia,2025-04-28
3934094,Unknown,Low,South Australia,2025-04-28
8661194,Unknown,Low,Northern Territory,2025-04-28
1396704,Unknown,Medium,Victoria,2025-04-28
3057004,Unknown,High,South Australia,2025-04-28
5267704,Unknown,High,Tasmania,2025-04-28
9992994,Unknown,Low,Queensland,2025-04-28
2705204,Unknown,High,Tasmania,2025-04-29
4203994,Unknown,Low,Australian Capital Territory,2025-04-29
1557004,Unknown,Low,Western Australia,2025-04-29
8504504,Unknown,Medium,South Australia,2025-04-29
9739404,Unknown,Low,Queensland,2025-04-29
6188404,Unknown,High,Australian Capital Territory,2025-04-29
2547094,Unknown,High,Queensland,2025-04-29
7061504,Unknown,Low,Western Australia,2025-04-29
2082504,Unknown,Medium,Western Australia,2025-04-29
1696304,Unknown,High,Queensland,2025-04-29
3960104,Unknown,High,Victoria,2025-04-29
557004,Unknown,High,South Australia,2025-04-29
5457004,Unknown,High,Northern Territory,2025-04-29
5366094,Unknown,Medium,Australian Capital Territory,2025-04-29
5947794,Unknown,Medium,South Australia,2025-04-30
5733094,Unknown,Medium,Queensland,2025-04-30
7150804,Unknown,High,Northern Territory,2025-04-30
2268704,Unknown,High,Western Australia,2025-04-30
3370994,Unknown,Low,Tasmania,2025-04-30
1801604,Unknown,Medium,Western Australia,2025-04-30
6892404,Unknown,Medium,New South Wales,2025-04-30
5189794,Unknown,High,South Australia,2025-04-30
4494804,Unknown,Medium,New South Wales,2025-04-30
6412504,Unknown,Medium,Victoria,2025-04-30
7541894,Unknown,Medium,South Australia,2025-04-30
7619804,Unknown,Medium,Victoria,2025-05-01
6850504,Female,Medium,Northern Territory,2025-05-01
6975504,Male,High,Victoria,2025-05-01
367004,Unknown,Low,Tasmania,2025-05-01
9302404,Unknown,Low,South Australia,2025-05-01
7826304,Unknown,Low,Queensland,2025-05-01
4629194,Unknown,Medium,South Australia,2025-05-01
4403994,Female,Low,Northern Territory,2025-05-01
9309704,Unknown,Low,Northern Territory,2025-05-02
1197004,Unknown,Medium,Victoria,2025-05-02
7849894,Unknown,Medium,Northern Territory,2025-05-02
3598304,Female,Low,New South Wales,2025-05-02
6215804,Female,Medium,Victoria,2025-05-02
3603404,Unknown,Medium,South Australia,2025-05-02
4268304,Male,High,Western Australia,2025-05-02
9664504,Unknown,High,New South Wales,2025-05-02
3497004,Unknown,Medium,Queensland,2025-05-02
6114404,Unknown,High,New South Wales,2025-05-02
9756504,Unknown,Low,South Australia,2025-05-02
1397004,Unknown,High,Queensland,2025-05-02
4012704,Male,Medium,Northern Territory,2025-05-02
5424404,Unknown,High,South Australia,2025-05-02
4540804,Unknown,Medium,Western Australia,2025-05-02
7397004,Unknown,Medium,South Australia,2025-05-02
9133804,Unknown,High,Western Australia,2025-05-02
8714894,Unknown,Medium,Queensland,2025-05-02
9982994,Unknown,Medium,New South Wales,2025-05-03
3942804,Unknown,Medium,New South Wales,2025-05-03
5797004,Unknown,Medium,Tasmania,2025-05-03
7997004,Unknown,Low,Queensland,2025-05-03
8937704,Unknown,Medium,Western Australia,2025-05-03
7933794,Male,Low,Queensland,2025-05-03
3897004,Unknown,Medium,Queensland,2025-05-03
9676894,Unknown,Low,Western Australia,2025-05-03
9864304,Unknown,Low,Western Australia,2025-05-03
6670304,Unknown,Medium,South Australia,2025-05-03
3570304,Unknown,Medium,South Australia,2025-05-03
7897004,Unknown,Low,Tasmania,2025-05-03
9533894,Unknown,High,Australian Capital Territory,2025-05-03
9364504,Unknown,Medium,New South Wales,2025-05-03
7340804,Male,High,South Australia,2025-05-03
6756504,Unknown,Low,Victoria,2025-05-03
5207804,Unknown,Medium,New South Wales,2025-05-04
5772504,Unknown,Medium,Queensland,2025-05-04
4287404,Unknown,Medium,New South Wales,2025-05-04
7978304,Unknown,Low,Victoria,2025-05-04
520604,Unknown,Low,Western Australia,2025-05-04
9632304,Unknown,Medium,Western Australia,2025-05-04
7020304,Unknown,High,Australian Capital Territory,2025-05-04
4798694,Unknown,Low,Queensland,2025-05-04
1898694,Unknown,Low,Northern Territory,2025-05-04
5153304,Female,High,Queensland,2025-05-04
5456194,Unknown,Medium,Australian Capital Territory,2025-05-04
5416304,Unknown,Low,Queensland,2025-05-04
8608004,Unknown,Low,Northern Territory,2025-05-04
8157004,Unknown,High,Australian Capital Territory,2025-05-04
8573904,Unknown,Medium,New South Wales,2025-05-04
9233504,Unknown,Low,Victoria,2025-05-04
9996704,Unknown,Medium,Tasmania,2025-05-04
9358804,Unknown,Medium,Northern Territory,2025-05-04
9702804,Unknown,Low,Victoria,2025-05-04
4130804,Unknown,High,Queensland,2025-05-04
6208004,Unknown,High,Northern Territory,2025-05-04
562604,Unknown,Medium,Australian Capital Territory,2025-05-04
8867804,Unknown,Medium,Northern Territory,2025-05-05
6907704,Unknown,Low,Queensland,2025-05-05
8618704,Unknown,High,South Australia,2025-05-05
4093404,Unknown,Medium,Tasmania,2025-05-05
8902904,Unknown,Low,South Australia,2025-05-05
5018004,Unknown,Medium,Tasmania,2025-05-05
4402804,Unknown,Medium,Western Australia,2025-05-05
3356404,Unknown,Medium,Queensland,2025-05-05
7255794,Unknown,Low,Tasmania,2025-05-05
3742994,Unknown,Medium,New South Wales,2025-05-05
7994404,Unknown,Medium,Northern Territory,2025-05-05
3983994,Unknown,High,Tasmania,2025-05-05
8621794,Unknown,High,Australian Capital Territory,2025-05-05
7453004,Unknown,Low,Tasmania,2025-05-05
5203804,Unknown,Medium,South Australia,2025-05-05
8442704,Unknown,Medium,Northern Territory,2025-05-05
4425604,Male,Low,South Australia,2025-05-05
7005404,Unknown,Medium,Queensland,2025-05-05
5822094,Unknown,Medium,Northern Territory,2025-05-05
7932704,Unknown,Medium,South Australia,2025-05-05
7341804,Unknown,Low,New South Wales,2025-05-06
7877404,Unknown,High,Western Australia,2025-05-06
9109994,Unknown,Medium,Victoria,2025-05-06
6919404,Unknown,Medium,Northern Territory,2025-05-06
3133094,Unknown,High,Victoria,2025-05-06
5686404,Unknown,Medium,Western Australia,2025-05-06
2477194,Unknown,Medium,South Australia,2025-05-06
6986904,Unknown,Medium,Northern Territory,2025-05-06
2646504,Unknown,Low,Western Australia,2025-05-06
6084504,Unknown,Medium,Tasmania,2025-05-06
9760994,Unknown,Low,Western Australia,2025-05-06
3238804,Unknown,Medium,Tasmania,2025-05-06
7883504,Unknown,High,Northern Territory,2025-05-06
2922904,Unknown,Medium,New South Wales,2025-05-06
2398404,Unknown,Medium,Victoria,2025-05-06
6318004,Unknown,High,Victoria,2025-05-06
6762604,Female,Medium,New South Wales,2025-05-07
5717704,Unknown,Low,Victoria,2025-05-07
3322404,Unknown,Medium,Northern Territory,2025-05-07
3824404,Unknown,Medium,Tasmania,2025-05-07
3958504,Unknown,High,Victoria,2025-05-07
6352904,Unknown,High,Australian Capital Territory,2025-05-07
3044804,Unknown,Low,South Australia,2025-05-07
5737004,Male,Low,Victoria,2025-05-07
8172794,Unknown,Low,Northern Territory,2025-05-07
3130804,Unknown,Low,South Australia,2025-05-07
9473194,Unknown,Medium,Northern Territory,2025-05-07
7057004,Unknown,Low,Northern Territory,2025-05-07
6338004,Unknown,Low,Western Australia,2025-05-08
4742894,Unknown,Low,Victoria,2025-05-08
7223004,Unknown,Low,Victoria,2025-05-08
7143504,Unknown,Medium,Australian Capital Territory,2025-05-08
2968004,Unknown,Low,Australian Capital Territory,2025-05-08
1098004,Unknown,Low,New South Wales,2025-05-08
758004,Unknown,High,Western Australia,2025-05-08
7039894,Unknown,Low,New South Wales,2025-05-08
1994894,Unknown,High,Tasmania,2025-05-08
3405894,Unknown,Medium,Western Australia,2025-05-08
3655304,Unknown,Medium,Victoria,2025-05-08
5012704,Female,High,South Australia,2025-05-08
3017304,Unknown,Medium,Victoria,2025-05-08
5932704,Unknown,High,South Australia,2025-05-08
8178004,Unknown,High,Tasmania,2025-05-08
8811704,Unknown,High,Tasmania,2025-05-08
6541804,Unknown,Medium,Northern Territory,2025-05-08
5645304,Unknown,Medium,Tasmania,2025-05-09
3609904,Unknown,Medium,Western Australia,2025-05-09
3812804,Unknown,Medium,New South Wales,2025-05-09
8081704,Unknown,Medium,Victoria,2025-05-09
8754804,Unknown,Low,Western Australia,2025-05-09
5596904,Unknown,High,Northern Territory,2025-05-09
2898004,Unknown,High,Northern Territory,2025-05-09
6495704,Unknown,Medium,Northern Territory,2025-05-09
4789894,Unknown,Medium,Northern Territory,2025-05-09
4405504,Unknown,Low,Australian Capital Territory,2025-05-09
8729504,Unknown,Medium,South Australia,2025-05-09
2346504,Unknown,Low,Victoria,2025-05-09
2890804,Unknown,Medium,South Australia,2025-05-09
5921304,Unknown,High,Western Australia,2025-05-09
8698004,Unknown,High,Victoria,2025-05-09
598004,Unknown,Low,Tasmania,2025-05-09
1598004,Unknown,Medium,South Australia,2025-05-09
6270304,Unknown,High,New South Wales,2025-05-09
6055194,Unknown,High,Tasmania,2025-05-10
5868094,Unknown,Medium,Northern Territory,2025-05-10
6026804,Unknown,Medium,Western Australia,2025-05-10
3867604,Unknown,Medium,New South Wales,2025-05-10
2573504,Unknown,Medium,Victoria,2025-05-10
9862894,Unknown,Medium,South Australia,2025-05-10
8892304,Unknown,High,Northern Territory,2025-05-10
8309004,Unknown,Medium,Western Australia,2025-05-10
9309004,Unknown,Medium,South Australia,2025-05-10
2059194,Unknown,High,Queensland,2025-05-10
1009004,Unknown,High,Queensland,2025-05-10
3835994,Unknown,Medium,South Australia,2025-05-10
5940704,Unknown,High,Queensland,2025-05-10
5421794,Unknown,Medium,Western Australia,2025-05-10
409004,Unknown,Low,Tasmania,2025-05-10
9459894,Unknown,High,Queensland,2025-05-10
3007804,Unknown,High,Northern Territory,2025-05-10
2122704,Unknown,Medium,Victoria,2025-05-10
3009004,Unknown,High,Western Australia,2025-05-10
6019004,Unknown,Medium,Tasmania,2025-05-11
5984194,Unknown,High,Queensland,2025-05-11
6609004,Unknown,High,Victoria,2025-05-11
4394804,Unknown,High,Queensland,2025-05-11
1624894,Unknown,Medium,Australian Capital Territory,2025-05-11
3190804,Unknown,High,South Australia,2025-05-11
7121804,Unknown,Low,New South Wales,2025-05-11
8042504,Unknown,High,South Australia,2025-05-11
9594804,Unknown,Low,Queensland,2025-05-11
7713004,Unknown,Medium,Queensland,2025-05-11
8258304,Unknown,Low,Queensland,2025-05-11
3922804,Unknown,High,New South Wales,2025-05-11
2957994,Unknown,Medium,Australian Capital Territory,2025-05-12
4516404,Unknown,Medium,South Australia,2025-05-12
6219004,Unknown,Low,Western Australia,2025-05-12
5358804,Unknown,Low,Western Australia,2025-05-12
8272504,Unknown,Low,Queensland,2025-05-12
8677404,Unknown,High,Tasmania,2025-05-12
9098404,Unknown,Medium,Tasmania,2025-05-12
9454904,Unknown,High,Northern Territory,2025-05-12
319004,Unknown,Medium,South Australia,2025-05-12
6909004,Unknown,Medium,Victoria,2025-05-12
8319004,Unknown,Medium,Queensland,2025-05-12
3663004,Unknown,Medium,Queensland,2025-05-12
2505404,Unknown,High,Tasmania,2025-05-12
2171504,Female,Medium,Northern Territory,2025-05-12
6648504,Unknown,Medium,Queensland,2025-05-12
4733894,Female,Medium,Northern Territory,2025-05-12
1619004,Unknown,Medium,Western Australia,2025-05-12
5044894,Unknown,Low,Northern Territory,2025-05-12
9748804,Unknown,Low,Queensland,2025-05-12
4319004,Unknown,High,South Australia,2025-05-12
1419004,Unknown,High,Victoria,2025-05-12
2589894,Female,Low,Northern Territory,2025-05-13
5342004,Unknown,High,Australian Capital Territory,2025-05-13
9819004,Unknown,High,Western Australia,2025-05-13
6698804,Male,High,South Australia,2025-05-13
7911504,Unknown,Medium,Tasmania,2025-05-13
5572604,Unknown,High,Victoria,2025-05-13
7935304,Male,Low,New South Wales,2025-05-13
2303994,Unknown,Medium,Northern Territory,2025-05-13
2042704,Unknown,Medium,Queensland,2025-05-13
7817704,Unknown,Medium,New South Wales,2025-05-13
4134604,Unknown,Low,Western Australia,2025-05-14
6922804,Unknown,High,Victoria,2025-05-14
2195694,Unknown,Medium,New South Wales,2025-05-14
3850094,Unknown,Medium,Australian Capital Territory,2025-05-14
5067304,Unknown,High,Australian Capital Territory,2025-05-14
7029504,Female,Medium,Northern Territory,2025-05-14
7015804,Unknown,Medium,Australian Capital Territory,2025-05-14
1929804,Unknown,Medium,Queensland,2025-05-14
7823504,Unknown,Low,Queensland,2025-05-14
2937794,Unknown,Medium,Northern Territory,2025-05-15
9175894,Unknown,Medium,South Australia,2025-05-15
9432094,Unknown,Low,Queensland,2025-05-15
7649004,Unknown,Medium,New South Wales,2025-05-15
2971004,Unknown,Low,Western Australia,2025-05-15
2698894,Unknown,Low,Western Australia,2025-05-15
8663194,Unknown,High,Australian Capital Territory,2025-05-15
8442604,Female,Medium,South Australia,2025-05-15
5054904,Unknown,High,South Australia,2025-05-15
6481704,Unknown,High,South Australia,2025-05-15
8377404,Unknown,High,New South Wales,2025-05-15
4159404,Unknown,Medium,Western Australia,2025-05-15
7610504,Unknown,Low,New South Wales,2025-05-15
4301604,Male,High,Queensland,2025-05-15
2855894,Unknown,High,New South Wales,2025-05-15
3615794,Unknown,Low,Queensland,2025-05-15
4539004,Unknown,Medium,Western Australia,2025-05-15
7791194,Unknown,High,South Australia,2025-05-15
7501094,Unknown,Medium,Queensland,2025-05-15
7149804,Unknown,High,New South Wales,2025-05-15
6195404,Unknown,High,South Australia,2025-05-16
5549004,Unknown,High,Australian Capital Territory,2025-05-16
5414304,Unknown,High,New South Wales,2025-05-16
3056004,Unknown,Medium,New South Wales,2025-05-16
6662504,Unknown,Low,New South Wales,2025-05-16
6070304,Unknown,Low,Northern Territory,2025-05-16
1809994,Unknown,High,Victoria,2025-05-16
5841904,Unknown,Low,New South Wales,2025-05-16
9873704,Male,High,Tasmania,2025-05-16
3493604,Unknown,Medium,Queensland,2025-05-16
2532304,Unknown,Medium,Western Australia,2025-05-16
3070094,Unknown,Low,Western Australia,2025-05-16
3081504,Unknown,Low,Tasmania,2025-05-16
5644604,Unknown,High,Tasmania,2025-05-16
5259004,Unknown,Low,Victoria,2025-05-17
3838804,Unknown,Medium,Tasmania,2025-05-17
4820304,Female,Medium,Western Australia,2025-05-17
7780404,Unknown,Low,Victoria,2025-05-17
5749004,Unknown,Medium,Australian Capital Territory,2025-05-17
9832704,Unknown,Low,Western Australia,2025-05-17
1670094,Unknown,High,South Australia,2025-05-17
7949004,Unknown,Medium,South Australia,2025-05-17
4760994,Unknown,High,South Australia,2025-05-17
7218004,Unknown,Low,Tasmania,2025-05-17
6607704,Unknown,High,Northern Territory,2025-05-17
3462504,Unknown,Medium,Queensland,2025-05-17
2052604,Unknown,Medium,Queensland,2025-05-17
2232094,Unknown,High,Queensland,2025-05-18
5369004,Unknown,Medium,New South Wales,2025-05-18
6269004,Unknown,Medium,New South Wales,2025-05-18
2658094,Unknown,Medium,Northern Territory,2025-05-18
5582504,Unknown,Medium,Australian Capital Territory,2025-05-18
8546804,Unknown,Low,Queensland,2025-05-18
8702704,Male,Medium,Northern Territory,2025-05-18
9207604,Unknown,Medium,Tasmania,2025-05-18
6267304,Female,High,New South Wales,2025-05-18
6759004,Unknown,Medium,Northern Territory,2025-05-18
8242704,Unknown,Low,Northern Territory,2025-05-18
3783894,Unknown,High,Queensland,2025-05-18
1454004,Unknown,Medium,Western Australia,2025-05-18
5602404,Unknown,Low,Victoria,2025-05-18
2127904,Unknown,Medium,Western Australia,2025-05-18
9669004,Unknown,Low,Australian Capital Territory,2025-05-19
8774194,Unknown,Medium,Victoria,2025-05-19
6000404,Unknown,Low,Northern Territory,2025-05-19
4141504,Unknown,Medium,Western Australia,2025-05-19
3029804,Unknown,High,Western Australia,2025-05-19
4888704,Female,High,Northern Territory,2025-05-19
3522404,Unknown,Medium,Queensland,2025-05-19
5021704,Unknown,Medium,Australian Capital Territory,2025-05-19
7307604,Unknown,High,Tasmania,2025-05-19
5869004,Unknown,High,Victoria,2025-05-19
2115804,Unknown,Medium,Victoria,2025-05-19
1140004,Unknown,High,Western Australia,2025-05-19
3364804,Unknown,High,South Australia,2025-05-19
3220804,Unknown,High,Queensland,2025-05-19
2769004,Unknown,Medium,Victoria,2025-05-19
8046504,Unknown,High,South Australia,2025-05-20
8775404,Unknown,Low,Northern Territory,2025-05-20
4609404,Unknown,Medium,New South Wales,2025-05-20
1727704,Female,Low,Australian Capital Territory,2025-05-20
4958094,Unknown,Low,Australian Capital Territory,2025-05-20
2704404,Unknown,High,Victoria,2025-05-20
4375694,Unknown,High,Queensland,2025-05-20
3532804,Unknown,Medium,Victoria,2025-05-20
5467694,Unknown,High,Australian Capital Territory,2025-05-21
2150604,Unknown,Low,Northern Territory,2025-05-21
2267704,Male,Low,New South Wales,2025-05-21
9592894,Unknown,Low,Victoria,2025-05-21
4357194,Unknown,High,Australian Capital Territory,2025-05-21
8081504,Unknown,Low,Northern Territory,2025-05-21
5898004,Unknown,Medium,Northern Territory,2025-05-21
8990604,Unknown,High,Western Australia,2025-05-21
7706404,Unknown,Low,South Australia,2025-05-21
4638404,Female,High,Australian Capital Territory,2025-05-21
3557704,Unknown,Medium,New South Wales,2025-05-21
5015804,Unknown,Medium,Victoria,2025-05-21
8157804,Unknown,Medium,Northern Territory,2025-05-21
7112404,Unknown,High,South Australia,2025-05-21
7273604,Unknown,Medium,Queensland,2025-05-21
7149094,Unknown,Low,Victoria,2025-05-21
6611094,Unknown,High,Northern Territory,2025-05-21
8819404,Unknown,Low,Tasmania,2025-05-21
4908704,Unknown,High,Victoria,2025-05-22
6869194,Unknown,Low,Queensland,2025-05-22
3706504,Unknown,Low,Western Australia,2025-05-22
4269894,Unknown,Medium,Northern Territory,2025-05-22
2184304,Unknown,Medium,New South Wales,2025-05-22
6598404,Unknown,High,Western Australia,2025-05-22
2449404,Unknown,High,Tasmania,2025-05-22
2796804,Unknown,High,Tasmania,2025-05-22
1108004,Unknown,Medium,South Australia,2025-05-22
