Customer_ID,Age,Gender,Occupation,Income_Level,Location,City,Family_Size
7935994,63,Unknown,Community Worker,Medium,New South Wales,Wollongong,6
7941504,33,Unknown,Laborer,Low,Tasmania,Devonport,2
7942404,22,Unknown,Community Worker,Medium,Tasmania,Hobart,5
7945304,28,Unknown,Sales Worker,Medium,Queensland,Cairns,1
7945404,31,Unknown,Community Worker,Medium,New South Wales,Newcastle,4
7947704,48,Unknown,Laborer,Low,Tasmania,Launceston,6
7949004,32,Unknown,Community Worker,Medium,South Australia,Mount Gambier,3
7952604,57,Male,Sales Worker,Medium,Northern Territory,Katherine,1
7954004,64,Unknown,Community Worker,Medium,Northern Territory,Katherine,5
7955794,26,Female,Clerical Worker,Medium,Tasmania,Hobart,5
7956194,46,Unknown,Professional,High,Tasmania,Launceston,4
7958604,34,Unknown,Professional,High,Australian Capital Territory,Canberra,6
7961894,24,Unknown,Manager,High,Australian Capital Territory,Canberra,4
7962894,83,Unknown,Professional,High,South Australia,Mount Gambier,5
7970794,80,Female,Clerical Worker,Medium,Northern Territory,Alice Springs,3
7973404,42,Unknown,Laborer,Low,Tasmania,Devonport,3
7975904,65,Unknown,Manager,High,Northern Territory,Alice Springs,1
7978304,50,Unknown,Laborer,Low,Victoria,Ballarat,6
7988304,40,Unknown,Manager,High,Australian Capital Territory,Canberra,3
7989794,80,Unknown,Self-employed,High,Queensland,Brisbane,2
7991904,32,Unknown,Self-employed,High,South Australia,Adelaide,2
7994404,51,Unknown,Sales Worker,Medium,Northern Territory,Darwin,1
7996194,62,Unknown,Clerical Worker,Medium,Northern Territory,Katherine,6
7996604,55,Unknown,Service Worker,Low,Tasmania,Hobart,3
7996904,51,Unknown,Service Worker,Low,Western Australia,Fremantle,6
7997004,34,Unknown,Laborer,Low,Queensland,Cairns,2
7997194,35,Unknown,Professional,High,New South Wales,Wollongong,4
8005404,28,Unknown,Service Worker,Low,Northern Territory,Darwin,6
8015204,27,Unknown,Manager,High,Queensland,Cairns,2
8016804,28,Unknown,Self-employed,High,Northern Territory,Katherine,2
8017894,36,Unknown,Self-employed,High,Australian Capital Territory,Canberra,4
8018704,39,Unknown,Machinery Operator,Low,Queensland,Gold Coast,1
8019504,33,Unknown,Service Worker,Low,Queensland,Brisbane,3
8027704,30,Female,Machinery Operator,Low,Western Australia,Fremantle,4
8030504,53,Unknown,Technician,Medium,Queensland,Brisbane,6
8033894,25,Unknown,Service Worker,Low,Victoria,Ballarat,2
8035104,25,Unknown,Professional,High,Tasmania,Hobart,6
8036804,24,Unknown,Machinery Operator,Low,Victoria,Melbourne,3
8038404,56,Unknown,Clerical Worker,Medium,Western Australia,Fremantle,1
8038804,42,Unknown,Machinery Operator,Low,Tasmania,Devonport,3
8041104,35,Unknown,Community Worker,Medium,Victoria,Geelong,3
8042094,21,Unknown,Community Worker,Medium,New South Wales,Sydney,6
8042504,20,Unknown,Self-employed,High,South Australia,Adelaide,3
8045304,27,Unknown,Sales Worker,Medium,Queensland,Gold Coast,1
8046504,50,Unknown,Manager,High,South Australia,Adelaide,1
8051904,35,Unknown,Professional,High,Queensland,Cairns,5
8052004,30,Unknown,Technician,Medium,Western Australia,Bunbury,1
8052994,37,Unknown,Technician,Medium,Northern Territory,Darwin,4
8054904,26,Unknown,Laborer,Low,New South Wales,Sydney,1
8056204,22,Unknown,Machinery Operator,Low,Australian Capital Territory,Canberra,3
8062604,41,Unknown,Professional,High,Victoria,Melbourne,1
8064304,22,Unknown,Self-employed,High,Australian Capital Territory,Canberra,5
8066094,50,Unknown,Laborer,Low,Queensland,Brisbane,3
8067304,38,Unknown,Technician,Medium,Northern Territory,Darwin,2
8070304,57,Unknown,Laborer,Low,Northern Territory,Alice Springs,1
8071504,31,Unknown,Clerical Worker,Medium,Tasmania,Hobart,2
8073304,58,Unknown,Manager,High,Northern Territory,Alice Springs,1
8080004,23,Unknown,Service Worker,Low,Queensland,Gold Coast,1
8080404,23,Unknown,Professional,High,Victoria,Geelong,4
8080704,20,Female,Self-employed,High,Victoria,Melbourne,1
8081504,27,Unknown,Laborer,Low,Northern Territory,Katherine,1
8081704,30,Unknown,Sales Worker,Medium,Victoria,Melbourne,1
8084804,26,Unknown,Manager,High,Victoria,Geelong,1
8090804,84,Unknown,Professional,High,Queensland,Brisbane,6
8098694,62,Unknown,Sales Worker,Medium,Victoria,Geelong,4
8107694,32,Unknown,Clerical Worker,Medium,Australian Capital Territory,Canberra,5
8109104,28,Unknown,Manager,High,Tasmania,Launceston,4
8122404,39,Unknown,Laborer,Low,Queensland,Cairns,4
8123194,26,Unknown,Manager,High,Tasmania,Launceston,3
8125804,37,Unknown,Professional,High,Victoria,Melbourne,3
8126304,21,Unknown,Clerical Worker,Medium,Victoria,Geelong,1
8129804,22,Unknown,Manager,High,Victoria,Melbourne,4
8131304,29,Male,Service Worker,Low,Victoria,Ballarat,2
8132104,26,Unknown,Service Worker,Low,Tasmania,Hobart,6
8137304,31,Unknown,Technician,Medium,Victoria,Geelong,5
8141504,26,Unknown,Community Worker,Medium,Queensland,Cairns,4
8144894,28,Unknown,Clerical Worker,Medium,Victoria,Geelong,1
8146004,27,Unknown,Clerical Worker,Medium,Tasmania,Launceston,6
8149194,65,Unknown,Clerical Worker,Medium,Tasmania,Devonport,4
8151804,43,Unknown,Community Worker,Medium,Australian Capital Territory,Canberra,6
8154504,25,Unknown,Community Worker,Medium,New South Wales,Sydney,6
8157004,34,Unknown,Self-employed,High,Australian Capital Territory,Canberra,6
8157094,41,Unknown,Self-employed,High,South Australia,Mount Gambier,2
8157804,20,Unknown,Clerical Worker,Medium,Northern Territory,Alice Springs,5
8164504,20,Unknown,Sales Worker,Medium,Northern Territory,Darwin,2
8164904,35,Unknown,Clerical Worker,Medium,South Australia,Adelaide,4
8167704,27,Unknown,Laborer,Low,Northern Territory,Alice Springs,3
8169404,26,Unknown,Sales Worker,Medium,Queensland,Cairns,3
8172794,57,Unknown,Service Worker,Low,Northern Territory,Alice Springs,1
8178004,64,Unknown,Professional,High,Tasmania,Hobart,6
8179104,43,Unknown,Machinery Operator,Low,Queensland,Brisbane,2
8180194,41,Unknown,Service Worker,Low,Northern Territory,Katherine,3
8185704,38,Unknown,Technician,Medium,Tasmania,Devonport,2
8187194,22,Unknown,Machinery Operator,Low,Northern Territory,Alice Springs,2
8198704,48,Unknown,Technician,Medium,Western Australia,Fremantle,4
8199794,39,Unknown,Community Worker,Medium,New South Wales,Wollongong,4
8207404,39,Unknown,Machinery Operator,Low,Western Australia,Perth,6
8211804,37,Unknown,Sales Worker,Medium,Victoria,Ballarat,2
8212804,32,Unknown,Manager,High,Victoria,Melbourne,6
8213994,69,Unknown,Sales Worker,Medium,South Australia,Mount Gambier,4
8215504,41,Unknown,Laborer,Low,Northern Territory,Alice Springs,6
8217194,25,Unknown,Machinery Operator,Low,Western Australia,Bunbury,1
8219404,68,Unknown,Manager,High,New South Wales,Newcastle,2
8221094,38,Unknown,Professional,High,Queensland,Brisbane,2
8224894,36,Unknown,Sales Worker,Medium,New South Wales,Sydney,3
8227904,29,Unknown,Professional,High,Northern Territory,Katherine,2
8230194,44,Unknown,Technician,Medium,Tasmania,Hobart,4
8231104,23,Unknown,Service Worker,Low,Victoria,Geelong,5
8231904,52,Unknown,Clerical Worker,Medium,Western Australia,Perth,5
8232704,28,Unknown,Professional,High,New South Wales,Wollongong,6
8235194,67,Male,Technician,Medium,Queensland,Gold Coast,6
8236304,25,Unknown,Community Worker,Medium,Australian Capital Territory,Canberra,6
8242704,69,Unknown,Laborer,Low,Northern Territory,Katherine,2
8247104,29,Unknown,Community Worker,Medium,Queensland,Brisbane,3
8247304,73,Unknown,Self-employed,High,Victoria,Melbourne,3
8251894,57,Female,Machinery Operator,Low,Tasmania,Hobart,5
8258304,88,Unknown,Machinery Operator,Low,Queensland,Cairns,5
8263504,27,Unknown,Laborer,Low,New South Wales,Newcastle,4
8265894,24,Unknown,Professional,High,Queensland,Cairns,4
8266504,41,Unknown,Laborer,Low,Queensland,Cairns,6
8267204,57,Unknown,Sales Worker,Medium,New South Wales,Newcastle,5
8268504,28,Unknown,Machinery Operator,Low,Queensland,Cairns,1
8272504,22,Unknown,Laborer,Low,Queensland,Cairns,4
8284504,29,Unknown,Machinery Operator,Low,Western Australia,Perth,2
8289404,28,Unknown,Technician,Medium,South Australia,Mount Gambier,1
8289894,23,Unknown,Machinery Operator,Low,Australian Capital Territory,Canberra,5
8294194,49,Unknown,Machinery Operator,Low,New South Wales,Sydney,5
8294404,37,Unknown,Community Worker,Medium,New South Wales,Wollongong,6
8304504,34,Unknown,Self-employed,High,Queensland,Cairns,3
8305894,26,Male,Technician,Medium,Western Australia,Perth,3
8309004,55,Unknown,Clerical Worker,Medium,Western Australia,Fremantle,3
8309104,20,Unknown,Clerical Worker,Medium,Northern Territory,Katherine,3
8310304,36,Female,Community Worker,Medium,South Australia,Whyalla,3
8313404,22,Unknown,Self-employed,High,Western Australia,Perth,2
8314204,26,Unknown,Community Worker,Medium,Queensland,Brisbane,5
8317804,66,Unknown,Professional,High,Northern Territory,Katherine,4
8319004,27,Unknown,Clerical Worker,Medium,Queensland,Gold Coast,3
8326504,37,Unknown,Sales Worker,Medium,Western Australia,Bunbury,5
8330804,31,Unknown,Laborer,Low,New South Wales,Newcastle,6
8331404,35,Unknown,Service Worker,Low,Tasmania,Launceston,5
8337304,34,Unknown,Laborer,Low,Queensland,Gold Coast,4
8342404,45,Unknown,Technician,Medium,Victoria,Ballarat,4
8349404,24,Unknown,Professional,High,Australian Capital Territory,Canberra,4
8350804,23,Unknown,Manager,High,Queensland,Gold Coast,4
8351504,42,Unknown,Professional,High,South Australia,Mount Gambier,3
8351904,26,Unknown,Community Worker,Medium,Australian Capital Territory,Canberra,4
8355304,36,Unknown,Technician,Medium,Western Australia,Bunbury,5
8357704,28,Unknown,Community Worker,Medium,Victoria,Ballarat,5
8358894,30,Unknown,Self-employed,High,New South Wales,Sydney,1
8359194,34,Unknown,Clerical Worker,Medium,Northern Territory,Alice Springs,3
8362604,42,Unknown,Community Worker,Medium,Western Australia,Fremantle,1
8366504,36,Unknown,Self-employed,High,Victoria,Ballarat,6
8370304,69,Unknown,Technician,Medium,New South Wales,Sydney,2
8371204,27,Unknown,Professional,High,Victoria,Geelong,5
8375894,54,Unknown,Clerical Worker,Medium,Western Australia,Bunbury,5
8377404,35,Unknown,Professional,High,New South Wales,Sydney,3
8385404,25,Unknown,Technician,Medium,Victoria,Geelong,1
8387404,41,Unknown,Sales Worker,Medium,New South Wales,Sydney,6
8389804,43,Unknown,Manager,High,Tasmania,Hobart,4
8393404,45,Unknown,Laborer,Low,Victoria,Melbourne,6
8393604,37,Unknown,Professional,High,Northern Territory,Darwin,6
8395694,22,Unknown,Machinery Operator,Low,Victoria,Melbourne,1
8396304,35,Unknown,Sales Worker,Medium,Australian Capital Territory,Canberra,2
8397004,19,Unknown,Technician,Medium,Australian Capital Territory,Canberra,3
8409194,58,Unknown,Professional,High,Victoria,Melbourne,1
8410894,40,Unknown,Self-employed,High,Northern Territory,Katherine,6
8415804,39,Unknown,Professional,High,Australian Capital Territory,Canberra,6
8419994,74,Unknown,Manager,High,Queensland,Cairns,4
8425104,21,Unknown,Professional,High,New South Wales,Wollongong,3
8429894,23,Unknown,Sales Worker,Medium,Western Australia,Bunbury,5
8430504,35,Unknown,Self-employed,High,Australian Capital Territory,Canberra,4
8430804,30,Unknown,Machinery Operator,Low,Northern Territory,Katherine,3
8432094,78,Unknown,Clerical Worker,Medium,Northern Territory,Katherine,3
8432704,26,Unknown,Professional,High,Western Australia,Perth,4
8434604,26,Unknown,Service Worker,Low,Queensland,Gold Coast,5
8437704,50,Unknown,Machinery Operator,Low,Western Australia,Fremantle,5
8442604,49,Female,Sales Worker,Medium,South Australia,Adelaide,4
8442704,36,Unknown,Community Worker,Medium,Northern Territory,Darwin,4
8445194,30,Unknown,Sales Worker,Medium,Queensland,Cairns,2
8446404,24,Unknown,Self-employed,High,Northern Territory,Darwin,1
8449194,31,Unknown,Professional,High,Australian Capital Territory,Canberra,4
8452704,56,Unknown,Service Worker,Low,South Australia,Mount Gambier,6
8455194,20,Unknown,Community Worker,Medium,Queensland,Brisbane,1
8455894,72,Female,Manager,High,Western Australia,Perth,5
8465894,22,Unknown,Community Worker,Medium,Australian Capital Territory,Canberra,4
8471804,30,Unknown,Clerical Worker,Medium,Northern Territory,Katherine,2
8478504,52,Unknown,Technician,Medium,Queensland,Cairns,5
8481704,28,Unknown,Manager,High,New South Wales,Newcastle,5
8483194,24,Unknown,Service Worker,Low,Victoria,Ballarat,6
8483994,20,Unknown,Clerical Worker,Medium,Northern Territory,Darwin,3
8500804,27,Unknown,Manager,High,New South Wales,Sydney,3
8504504,28,Unknown,Community Worker,Medium,South Australia,Mount Gambier,1
8511704,59,Male,Manager,High,Australian Capital Territory,Canberra,2
8518704,19,Unknown,Service Worker,Low,South Australia,Adelaide,2
8519804,32,Unknown,Technician,Medium,Tasmania,Devonport,2
8521104,27,Unknown,Machinery Operator,Low,New South Wales,Sydney,2
8521794,24,Unknown,Service Worker,Low,Victoria,Geelong,4
8524504,26,Unknown,Service Worker,Low,South Australia,Whyalla,5
8524604,32,Unknown,Manager,High,Australian Capital Territory,Canberra,1
8527904,33,Unknown,Machinery Operator,Low,South Australia,Adelaide,6
8530804,38,Unknown,Self-employed,High,Northern Territory,Alice Springs,5
8531104,56,Unknown,Manager,High,Western Australia,Bunbury,4
8541804,44,Unknown,Sales Worker,Medium,Queensland,Cairns,6
8542004,30,Unknown,Machinery Operator,Low,Northern Territory,Darwin,1
8546304,29,Unknown,Service Worker,Low,Northern Territory,Alice Springs,4
8546804,35,Unknown,Laborer,Low,Queensland,Gold Coast,2
8553304,29,Unknown,Self-employed,High,South Australia,Mount Gambier,1
8554904,39,Unknown,Self-employed,High,Western Australia,Perth,2
8555304,52,Unknown,Technician,Medium,Tasmania,Hobart,1
8555894,28,Unknown,Technician,Medium,New South Wales,Newcastle,1
8556194,56,Unknown,Self-employed,High,Northern Territory,Katherine,5
8559894,41,Unknown,Self-employed,High,Queensland,Gold Coast,5
8560094,32,Unknown,Laborer,Low,New South Wales,Wollongong,1
8561904,28,Unknown,Sales Worker,Medium,Tasmania,Launceston,2
8563304,45,Unknown,Professional,High,Western Australia,Fremantle,6
8563404,29,Unknown,Machinery Operator,Low,New South Wales,Wollongong,2
8569404,42,Unknown,Manager,High,Australian Capital Territory,Canberra,6
8569794,33,Unknown,Sales Worker,Medium,Queensland,Gold Coast,6
8571104,44,Unknown,Machinery Operator,Low,Western Australia,Fremantle,3
8573704,66,Unknown,Service Worker,Low,New South Wales,Wollongong,2
8573904,22,Unknown,Technician,Medium,New South Wales,Wollongong,3
8574894,42,Unknown,Technician,Medium,Tasmania,Launceston,5
8585304,37,Unknown,Machinery Operator,Low,Australian Capital Territory,Canberra,2
8590604,19,Unknown,Laborer,Low,Victoria,Ballarat,6
8593404,34,Unknown,Professional,High,Queensland,Cairns,2
8593504,51,Female,Technician,Medium,Tasmania,Launceston,2
8595404,39,Unknown,Professional,High,Northern Territory,Darwin,1
8596304,23,Unknown,Clerical Worker,Medium,Australian Capital Territory,Canberra,5
8608004,32,Unknown,Service Worker,Low,Northern Territory,Katherine,6
8609004,26,Unknown,Professional,High,Queensland,Cairns,3
8612194,50,Unknown,Machinery Operator,Low,New South Wales,Wollongong,5
8612404,25,Unknown,Sales Worker,Medium,Queensland,Gold Coast,4
8618704,19,Unknown,Professional,High,South Australia,Mount Gambier,2
8621794,29,Unknown,Professional,High,Australian Capital Territory,Canberra,6
8624604,27,Unknown,Laborer,Low,New South Wales,Wollongong,2
8631504,26,Unknown,Technician,Medium,Victoria,Melbourne,4
8631804,31,Unknown,Self-employed,High,Northern Territory,Alice Springs,2
8634194,39,Unknown,Service Worker,Low,Australian Capital Territory,Canberra,1
8639094,23,Unknown,Self-employed,High,New South Wales,Wollongong,5
8640804,49,Unknown,Manager,High,Victoria,Ballarat,5
8642094,74,Unknown,Machinery Operator,Low,South Australia,Whyalla,4
8644004,20,Unknown,Community Worker,Medium,Queensland,Gold Coast,4
8646504,48,Unknown,Clerical Worker,Medium,Queensland,Brisbane,4
8650094,31,Unknown,Technician,Medium,Australian Capital Territory,Canberra,6
8650804,35,Unknown,Laborer,Low,Western Australia,Fremantle,1
8653004,27,Unknown,Technician,Medium,Western Australia,Bunbury,1
8653404,33,Unknown,Self-employed,High,Tasmania,Launceston,4
8658094,37,Unknown,Technician,Medium,Western Australia,Perth,2
8661194,29,Unknown,Service Worker,Low,Northern Territory,Katherine,4
8662004,34,Unknown,Community Worker,Medium,Tasmania,Devonport,3
8663194,32,Unknown,Manager,High,Australian Capital Territory,Canberra,4
8664504,25,Unknown,Machinery Operator,Low,Australian Capital Territory,Canberra,3
8665894,36,Unknown,Service Worker,Low,Northern Territory,Alice Springs,4
8666194,20,Unknown,Laborer,Low,New South Wales,Newcastle,2
8668504,29,Unknown,Machinery Operator,Low,Western Australia,Bunbury,2
8669104,27,Unknown,Clerical Worker,Medium,Western Australia,Fremantle,6
8670404,50,Unknown,Sales Worker,Medium,Northern Territory,Katherine,2
8673194,30,Unknown,Sales Worker,Medium,New South Wales,Newcastle,1
8673904,26,Unknown,Laborer,Low,Australian Capital Territory,Canberra,4
8677404,29,Unknown,Self-employed,High,Tasmania,Launceston,3
8680794,28,Unknown,Manager,High,Western Australia,Fremantle,3
8688804,36,Unknown,Professional,High,New South Wales,Newcastle,4
8692504,26,Unknown,Community Worker,Medium,Victoria,Ballarat,5
8695694,24,Unknown,Laborer,Low,Queensland,Gold Coast,6
8696904,27,Unknown,Manager,High,Australian Capital Territory,Canberra,5
8698004,52,Unknown,Manager,High,Victoria,Geelong,6
8699894,28,Unknown,Self-employed,High,Western Australia,Perth,3
8701604,39,Unknown,Service Worker,Low,South Australia,Mount Gambier,3
8701994,51,Unknown,Community Worker,Medium,Queensland,Cairns,4
8702704,57,Male,Sales Worker,Medium,Northern Territory,Darwin,3
8705804,22,Unknown,Clerical Worker,Medium,Western Australia,Fremantle,4
8707894,21,Unknown,Service Worker,Low,New South Wales,Sydney,5
8709404,38,Unknown,Machinery Operator,Low,Queensland,Cairns,1
8710504,32,Unknown,Community Worker,Medium,Northern Territory,Katherine,2
8713804,53,Unknown,Laborer,Low,Northern Territory,Katherine,5
8714894,27,Unknown,Technician,Medium,Queensland,Brisbane,1
8720304,22,Unknown,Self-employed,High,Victoria,Geelong,2
8720504,44,Unknown,Technician,Medium,Queensland,Brisbane,4
8721504,23,Unknown,Machinery Operator,Low,Queensland,Brisbane,3
8729504,30,Unknown,Community Worker,Medium,South Australia,Whyalla,2
8735404,36,Unknown,Manager,High,Northern Territory,Katherine,6
8741894,30,Unknown,Self-employed,High,South Australia,Whyalla,3
8742804,43,Unknown,Community Worker,Medium,Northern Territory,Darwin,1
8746304,27,Unknown,Community Worker,Medium,Tasmania,Launceston,5
8750804,21,Unknown,Laborer,Low,Queensland,Cairns,3
8752004,61,Unknown,Service Worker,Low,Northern Territory,Katherine,3
8753804,52,Female,Machinery Operator,Low,Northern Territory,Darwin,2
8754004,25,Unknown,Technician,Medium,Tasmania,Hobart,5
8754804,86,Unknown,Machinery Operator,Low,Western Australia,Perth,1
8762504,64,Unknown,Service Worker,Low,Tasmania,Launceston,6
8765894,24,Unknown,Self-employed,High,South Australia,Mount Gambier,6
8767994,50,Unknown,Self-employed,High,Tasmania,Devonport,5
8772604,47,Unknown,Community Worker,Medium,Queensland,Cairns,6
8773904,25,Unknown,Sales Worker,Medium,Victoria,Melbourne,1
8774194,45,Unknown,Technician,Medium,Victoria,Melbourne,5
8775404,54,Unknown,Laborer,Low,Northern Territory,Alice Springs,1
8786404,40,Unknown,Professional,High,Tasmania,Devonport,1
8789894,55,Unknown,Service Worker,Low,South Australia,Whyalla,4
8790604,22,Unknown,Self-employed,High,Victoria,Ballarat,2
8796804,20,Unknown,Sales Worker,Medium,Northern Territory,Katherine,6
8801704,43,Unknown,Service Worker,Low,Northern Territory,Katherine,6
8804504,65,Unknown,Self-employed,High,Tasmania,Launceston,5
8806004,35,Unknown,Sales Worker,Medium,Victoria,Ballarat,2
8807804,31,Unknown,Clerical Worker,Medium,Tasmania,Launceston,5
8809994,35,Unknown,Clerical Worker,Medium,Australian Capital Territory,Canberra,3
8811704,23,Unknown,Self-employed,High,Tasmania,Devonport,3
8815204,25,Unknown,Technician,Medium,Western Australia,Fremantle,3
8815894,26,Unknown,Sales Worker,Medium,South Australia,Adelaide,4
8816804,25,Unknown,Clerical Worker,Medium,Tasmania,Launceston,6
8819404,44,Unknown,Service Worker,Low,Tasmania,Devonport,4
8834094,28,Unknown,Community Worker,Medium,Northern Territory,Katherine,2
8835994,93,Unknown,Manager,High,Tasmania,Launceston,2
8839804,45,Unknown,Self-employed,High,Western Australia,Perth,5
8842404,29,Unknown,Service Worker,Low,Australian Capital Territory,Canberra,2
8845404,39,Unknown,Clerical Worker,Medium,South Australia,Whyalla,5
8845894,28,Unknown,Manager,High,Victoria,Geelong,3
8846194,41,Unknown,Service Worker,Low,Tasmania,Hobart,4
8848604,22,Unknown,Community Worker,Medium,Western Australia,Perth,4
8853504,26,Unknown,Clerical Worker,Medium,Australian Capital Territory,Canberra,5
8860994,20,Female,Sales Worker,Medium,Northern Territory,Darwin,4
8867804,21,Unknown,Community Worker,Medium,Northern Territory,Katherine,1
8871404,38,Unknown,Clerical Worker,Medium,Tasmania,Launceston,6
8876194,27,Unknown,Service Worker,Low,Western Australia,Fremantle,2
8876304,40,Unknown,Manager,High,South Australia,Whyalla,2
8877404,27,Unknown,Sales Worker,Medium,Victoria,Ballarat,6
8880004,26,Unknown,Technician,Medium,Western Australia,Perth,5
8881704,27,Unknown,Professional,High,South Australia,Mount Gambier,6
8883404,30,Unknown,Community Worker,Medium,Tasmania,Launceston,1
8886104,31,Unknown,Technician,Medium,Western Australia,Fremantle,5
8888194,72,Unknown,Machinery Operator,Low,South Australia,Mount Gambier,3
8888804,52,Unknown,Laborer,Low,Western Australia,Fremantle,1
8892304,46,Unknown,Manager,High,Northern Territory,Katherine,5
8895404,23,Unknown,Professional,High,Victoria,Ballarat,4
8895504,21,Female,Professional,High,South Australia,Whyalla,6
8896604,41,Unknown,Service Worker,Low,Queensland,Gold Coast,2
8896704,28,Male,Manager,High,South Australia,Adelaide,6
8899404,39,Unknown,Sales Worker,Medium,Western Australia,Perth,3
8902904,33,Unknown,Service Worker,Low,South Australia,Adelaide,1
8904504,42,Female,Laborer,Low,Tasmania,Hobart,1
8909004,29,Unknown,Community Worker,Medium,Queensland,Gold Coast,1
8919304,35,Female,Clerical Worker,Medium,New South Wales,Wollongong,3
8920504,49,Unknown,Professional,High,Australian Capital Territory,Canberra,3
8921904,32,Unknown,Manager,High,Western Australia,Perth,2
8922104,31,Unknown,Clerical Worker,Medium,Northern Territory,Darwin,6
8930504,30,Unknown,Technician,Medium,Australian Capital Territory,Canberra,6
8932804,26,Unknown,Laborer,Low,Tasmania,Devonport,1
8933094,46,Unknown,Machinery Operator,Low,Australian Capital Territory,Canberra,6
8933794,26,Unknown,Technician,Medium,Australian Capital Territory,Canberra,3
8937704,40,Unknown,Community Worker,Medium,Western Australia,Bunbury,6
8938804,20,Unknown,Clerical Worker,Medium,Western Australia,Perth,1
8947004,59,Unknown,Clerical Worker,Medium,Victoria,Geelong,4
8950994,25,Unknown,Self-employed,High,Northern Territory,Darwin,6
8951504,42,Unknown,Sales Worker,Medium,Australian Capital Territory,Canberra,1
8952894,30,Unknown,Self-employed,High,South Australia,Adelaide,3
8955104,18,Unknown,Sales Worker,Medium,Western Australia,Perth,2
8962504,39,Unknown,Technician,Medium,Victoria,Geelong,2
8962604,34,Unknown,Manager,High,Australian Capital Territory,Canberra,3
8970304,27,Unknown,Sales Worker,Medium,South Australia,Adelaide,2
8970404,61,Unknown,Community Worker,Medium,Western Australia,Bunbury,4
8974504,28,Unknown,Service Worker,Low,New South Wales,Newcastle,3
8977404,47,Unknown,Clerical Worker,Medium,New South Wales,Sydney,6
8983804,52,Unknown,Self-employed,High,Queensland,Gold Coast,6
8990604,32,Unknown,Manager,High,Western Australia,Fremantle,4
8994894,45,Female,Service Worker,Low,Australian Capital Territory,Canberra,5
8996804,25,Unknown,Community Worker,Medium,Northern Territory,Katherine,5
9015894,65,Unknown,Clerical Worker,Medium,Australian Capital Territory,Canberra,4
9016504,34,Unknown,Professional,High,Australian Capital Territory,Canberra,6
9017304,29,Unknown,Sales Worker,Medium,South Australia,Adelaide,4
9017904,59,Unknown,Clerical Worker,Medium,Victoria,Geelong,6
9018004,23,Unknown,Sales Worker,Medium,Tasmania,Hobart,5
9030504,79,Unknown,Clerical Worker,Medium,Queensland,Gold Coast,6
9038704,33,Unknown,Sales Worker,Medium,Queensland,Gold Coast,2
9039704,44,Unknown,Professional,High,Tasmania,Launceston,3
9041904,22,Unknown,Laborer,Low,Northern Territory,Katherine,6
9045204,43,Unknown,Sales Worker,Medium,Australian Capital Territory,Canberra,1
9045994,54,Female,Clerical Worker,Medium,Western Australia,Bunbury,3
9049194,28,Unknown,Self-employed,High,South Australia,Mount Gambier,3
9055104,19,Unknown,Technician,Medium,New South Wales,Wollongong,4
9057094,27,Unknown,Professional,High,Western Australia,Perth,2
9059194,53,Unknown,Manager,High,South Australia,Whyalla,5
9061704,23,Unknown,Clerical Worker,Medium,Western Australia,Perth,2
9064304,25,Unknown,Laborer,Low,Queensland,Gold Coast,5
9070094,25,Unknown,Manager,High,Australian Capital Territory,Canberra,3
9071904,40,Unknown,Community Worker,Medium,New South Wales,Newcastle,5
9073704,49,Male,Clerical Worker,Medium,Northern Territory,Darwin,4
9083504,60,Male,Clerical Worker,Medium,Western Australia,Perth,2
9086104,35,Unknown,Community Worker,Medium,Victoria,Melbourne,4
9094404,34,Unknown,Manager,High,Western Australia,Perth,4
9095694,22,Unknown,Service Worker,Low,Tasmania,Hobart,5
9098404,25,Unknown,Community Worker,Medium,Tasmania,Devonport,1
9103804,33,Unknown,Community Worker,Medium,Northern Territory,Darwin,3
9104504,32,Unknown,Community Worker,Medium,South Australia,Mount Gambier,5
9108904,31,Male,Community Worker,Medium,Victoria,Melbourne,5
9109094,37,Unknown,Laborer,Low,Queensland,Brisbane,4
9109404,26,Unknown,Self-employed,High,Tasmania,Devonport,4
9109994,20,Unknown,Technician,Medium,Victoria,Geelong,3
9119004,56,Unknown,Professional,High,South Australia,Mount Gambier,1
9124404,39,Unknown,Manager,High,South Australia,Adelaide,6
9124604,27,Unknown,Sales Worker,Medium,Northern Territory,Katherine,5
9131304,48,Unknown,Manager,High,Northern Territory,Darwin,5
9131804,39,Unknown,Technician,Medium,South Australia,Whyalla,6
9132104,18,Unknown,Technician,Medium,Victoria,Geelong,4
9133804,28,Unknown,Professional,High,Western Australia,Fremantle,5
9134404,26,Unknown,Laborer,Low,New South Wales,Newcastle,3
9136404,30,Unknown,Machinery Operator,Low,Northern Territory,Katherine,4
9141504,25,Unknown,Sales Worker,Medium,Queensland,Brisbane,3
9142804,89,Male,Laborer,Low,Tasmania,Hobart,3
9143504,42,Unknown,Manager,High,Tasmania,Devonport,6
9145194,22,Unknown,Service Worker,Low,Queensland,Gold Coast,4
9146404,37,Unknown,Self-employed,High,Australian Capital Territory,Canberra,3
9150804,42,Unknown,Laborer,Low,Australian Capital Territory,Canberra,3
9154004,52,Unknown,Machinery Operator,Low,Western Australia,Bunbury,6
9159004,31,Unknown,Clerical Worker,Medium,Tasmania,Devonport,2
9159804,32,Unknown,Technician,Medium,Northern Territory,Katherine,3
9159894,28,Male,Clerical Worker,Medium,Queensland,Gold Coast,6
